material_id,formula_pretty,theo_energy_vol,max_electronegativity,exp_energy_vol,crystal_system_Hexagonal,theoretical_False,atomic_weight_ion,energy_grav,ionic_radius_ion,avg_atomic_number,energy_vol,min_atomic_number,min_covalent_radius,crystal_system_Cubic,min_electronegativity,max_atomic_mass,nelements,max_covalent_radius,is_metal_False,stability_discharge,avg_atomic_mass
mp-1096958,DyMn2O4,-0.5120117467319177,-0.0827529746914719,-0.0,0,0,-0.7034641555777603,-0.6399275585659465,-0.0131492908306707,1.5361198409970194,-0.5120117467319177,0.4417349988383212,0.3820071422726114,0,-0.4154525099911477,1.8069507274081276,-0.6561991151099974,0.9363212716157728,0,0.977579361498593,1.571558429823495
mp-29472,Fe4As2O11,-0.0,-0.0827529746914719,-0.4978188973812749,0,1,1.4429944633676537,-0.6127401447282745,-0.6780932454973677,0.2668125825842526,-0.4978188973812749,0.4417349988383212,0.3820071422726114,0,1.1163196278616012,-0.1782930583335248,-0.6561991151099974,-0.4170750460042923,1,0.3157831672597976,0.2022159248515645
mp-1281811,MnOF,-0.0627111637657506,1.7241174339768628,-0.0,0,0,1.4429944633676537,-0.1175309535194856,-0.6780932454973677,-0.7248337130507204,-0.0627111637657506,0.4417349988383212,-1.5543553622991026,0,0.4132111055685362,-0.6312839090986572,-0.6561991151099974,-0.3010696473511439,1,0.978919489668774,-0.6955260675729452
mp-773167,Mn3CoO8,1.261081360062956,-0.0827529746914719,0.0,1,0,-0.7034641555777603,1.116083352469825,-0.0131492908306707,-0.0108483801935394,1.261081360062956,0.4417349988383212,0.3820071422726114,0,0.4132111055685362,-0.5407211013175413,-0.6561991151099974,-0.3010696473511439,1,0.0097123959579378,-0.0646234285400169
mp-2214695,V2(OF)3,-0.2648543610215187,1.7241174339768628,-0.0,0,0,1.4429944633676537,-0.3015230270255583,-0.6780932454973677,-0.8041654167015182,-0.2648543610215187,0.4417349988383212,-1.5543553622991026,0,0.6140992547951258,-0.721878225659873,-0.6561991151099974,-0.9971020392700346,1,0.2522879319542491,-0.7586646951334938
mp-1043472,NiMoP2O9,-0.1779267594839908,-0.0827529746914719,-0.0,0,0,1.4429944633676537,-0.2239214700291522,-0.6780932454973677,0.3758936751041003,-0.1779267594839908,0.4417349988383212,0.3820071422726114,0,1.317207777088191,0.2983828744280728,0.6657926694244705,0.1629519472614499,1,-0.2494708844217356,0.2725379153394069
mp-758647,Li4V11O22,0.014287763525092,-0.0827529746914719,0.0,0,0,-0.7034641555777603,-0.0323755703969799,-0.0131492908306707,-1.042160527653912,0.014287763525092,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,-0.721878225659873,-0.6561991151099974,-0.8810966406168861,1,-0.4170193220078072,-0.9482193370088534
mp-1047200,VZn2WO6,-0.6930756205809224,-0.0827529746914719,-0.0,0,0,1.4429944633676537,-0.7646528707579318,-0.6780932454973677,1.625368007604167,-0.6930756205809224,0.4417349988383212,-1.0987406553410524,0,0.6140992547951258,2.29068984059512,0.6657926694244705,0.201620413479166,1,0.9410121452253856,1.629985918641108
mp-2236422,V5CoO12,-0.105299761316402,-0.0827529746914719,-0.0,0,0,-0.7034641555777603,-0.1070092381159801,-0.0131492908306707,-0.0901800838443378,-0.105299761316402,0.4417349988383212,0.3820071422726114,0,0.6140992547951258,-0.5407211013175413,-0.6561991151099974,-0.4944119784397246,1,0.5933874817656054,-0.1277620561005649
mp-1341203,TiO2,-0.7992939440844159,-0.0827529746914719,-0.0,0,0,1.4429944633676537,-0.9284208069673964,-0.6780932454973677,-0.6058361575745236,-0.7992939440844159,0.4417349988383212,0.3820071422726114,0,0.3881000869152124,-0.7915715669669681,-1.9781908996444653,-0.6877543095283054,1,-0.0549539251919074,-0.6028917059749459
mp-1176697,LiFePCO7,0.1756198976285646,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.5033602871856172,-0.0131492908306707,-1.010427846193593,0.1756198976285646,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,-0.6108381110419495,1.9877844539589384,-0.4170750460042923,1,-0.5878709409720559,-0.9615885536249752
mp-767597,LiMnF5,1.3117371342516213,1.7241174339768628,0.0,0,0,-0.7034641555777603,2.416364126198283,-0.0131492908306707,-0.923162972177715,1.3117371342516213,-1.2905098173233371,-1.5543553622991026,0,-1.0181169576709177,-0.6312839090986572,-0.6561991151099974,-0.3010696473511439,1,-0.4423133358913435,-0.8376951712019285
mp-761315,MnFeO4,-0.0808989039590154,-0.0827529746914719,-0.0,0,0,1.4429944633676537,-0.2292989175395174,-0.6780932454973677,-0.0505142320189382,-0.0808989039590154,0.4417349988383212,0.3820071422726114,0,0.4132111055685362,-0.6108381110419495,-0.6561991151099974,-0.3010696473511439,0,1.0893180228094144,-0.1134906415252519
mp-2219024,MgMn4O8,0.1390564922167785,-0.0827529746914719,0.0,0,0,1.4429944633676537,0.0191755406854503,-0.6780932454973677,-0.6058361575745236,0.1390564922167785,0.4417349988383212,0.3820071422726114,0,-0.1894533421112337,-0.6312839090986572,-0.6561991151099974,-0.3010696473511439,1,0.2216445599248525,-0.6116907396405973
mp-1369528,YBiO3,-0.7581883369690602,-0.0827529746914719,-0.0,0,0,1.4429944633676537,-0.7993854362116231,-0.6780932454973677,2.765761247584387,-0.7581883369690602,0.4417349988383212,0.3820071422726114,0,-0.4154525099911477,2.860577132121187,-0.6561991151099974,0.5496366094386114,1,1.8131281222864968,2.842505033064432
mp-32533,Na2W4O13,-0.6426308873287185,-0.0827529746914719,-0.0,0,0,1.4429944633676537,-0.7378585293594462,-0.6780932454973677,1.2981247300446257,-0.6426308873287185,0.4417349988383212,0.3820071422726114,0,-1.1436720509375362,2.29068984059512,-0.6561991151099974,0.8589843391803406,1,0.0634003199210254,1.4039655487842004
mp-1044071,CrNiP2O9,0.2793674032609815,-0.0827529746914719,0.0,0,0,1.4429944633676537,0.3700105701443046,-0.6780932454973677,-0.1595953245387854,0.2793674032609815,0.4417349988383212,0.3820071422726114,0,0.6894323107550971,-0.546165773182414,0.6657926694244705,-0.6104173770928731,0,-0.4355430883744588,-0.2482616830249948
mp-768557,Li3Fe2P2(CO7)2,0.0488704289892848,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.2836393586189976,-0.0131492908306707,-1.010427846193593,0.0488704289892848,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,-0.6108381110419495,1.9877844539589384,-0.4170750460042923,0,-0.4545918066796883,-0.9615885536249752
mp-1041340,Mn2ZnO4,-0.5933021947516264,-0.0827529746914719,-0.0,0,0,1.4429944633676537,-0.7032402754798369,-0.6780932454973677,0.1081491752826574,-0.5933021947516264,0.4417349988383212,-1.0987406553410524,0,0.4132111055685362,-0.3941302421540558,-0.6561991151099974,-0.3010696473511439,0,-0.0933653985255688,0.0375413209920368
mp-705295,LiNiP2O7,0.3313024895830684,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.6007666493896655,-0.0131492908306707,-0.7843324907888188,0.3313024895830684,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,-0.546165773182414,0.6657926694244705,-0.8810966406168861,0,-0.6282067111470025,-0.7814076703755122
mp-2214898,V4O5F7,-0.2466429250167931,1.7241174339768628,-0.0,0,0,-0.7034641555777603,-0.2658960440737964,-0.0131492908306707,-0.8041654167015182,-0.2466429250167931,0.4417349988383212,-1.5543553622991026,0,0.6140992547951258,-0.721878225659873,-0.6561991151099974,-0.9971020392700346,1,-0.0402157285400164,-0.7586646951334938
mp-12627,Nb3S4,-0.0,-2.960361403311412,-0.4400224144382874,1,1,1.280440150771868,-0.5726375309095639,4.308986414502856,1.0006308413541336,-0.4400224144382874,3.2133267046969745,3.571310090978964,0,0.5387661988351551,0.2293893000574388,-1.9781908996444653,0.0856150148260176,0,-0.7885550107991501,0.8452702884692459
mp-1038949,CeMg5,-0.6050503990303187,-7.209852919994347,-0.0,1,0,1.4429944633676537,-0.7392454538232615,-0.6780932454973677,1.774114951949413,-0.6050503990303187,1.827530851767648,2.773984353802376,0,-0.6665626965243849,1.2995460268655952,-1.9781908996444653,1.1683320689220698,0,-0.0814728395547306,1.7800087633126027
mp-765500,V2OF7,1.2653202494998073,1.7241174339768628,0.0,0,0,-0.7034641555777603,1.9964510339558827,-0.0131492908306707,-0.8041654167015182,1.2653202494998073,0.4417349988383212,-1.5543553622991026,0,0.6140992547951258,-0.721878225659873,-0.6561991151099974,-0.9971020392700346,1,-0.3981273526377049,-0.7586646951334938
mp-780444,V6O5F19,1.4962345620207524,1.7241174339768628,0.0,0,0,-0.7034641555777603,2.245904666400373,-0.0131492908306707,-0.8041654167015182,1.4962345620207524,0.4417349988383212,-1.5543553622991026,0,0.6140992547951258,-0.721878225659873,-0.6561991151099974,-0.9971020392700346,1,-0.2425176598247475,-0.7586646951334938
mp-1359598,V2(PO4)3,0.2860134572748778,-0.0827529746914719,0.0,0,0,1.4429944633676537,0.4243970970965597,-0.6780932454973677,-0.5661703057491245,0.2860134572748778,0.4417349988383212,0.3820071422726114,0,0.6140992547951258,-0.721878225659873,-0.6561991151099974,-0.9584335730523184,1,-0.8271852773834083,-0.5694741148558823
mp-1047904,Cr3P3O13,-0.0945648684672441,-0.0827529746914719,-0.0,0,0,-0.7034641555777603,-0.0399178453925148,-0.0131492908306707,-0.5265044539237258,-0.0945648684672441,0.4417349988383212,0.3820071422726114,0,0.6894323107550971,-0.6979746223395503,-0.6561991151099974,-0.6104173770928731,0,-0.5342916707424761,-0.5528147838439076
mp-759926,Li2Ti(BO3)2,-0.4190678255276642,-0.0827529746914719,-0.0,0,0,-0.7034641555777603,-0.4382159422759619,-0.0131492908306707,-1.2603227126936063,-0.4190678255276642,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,-0.7915715669669681,0.6657926694244705,-0.4944119784397246,1,-0.0915864787516462,-1.1485973596645054
mp-779756,Na5Co2As(CO4)4,-0.4865263013518314,-0.0827529746914719,-0.0,0,0,1.280440150771868,-0.5636433646637735,4.308986414502856,-0.3678410466221299,-0.4865263013518314,-0.2511629276263421,0.3820071422726114,0,-1.1436720509375362,-0.1782930583335248,1.9877844539589384,0.8589843391803406,0,-0.2894828694127271,-0.3641201328135444
mp-849731,LiTiV2O6,0.2495065914850366,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.2176742417222735,-0.0131492908306707,-0.7248337130507204,0.2495065914850366,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,-0.721878225659873,0.6657926694244705,-0.6877543095283054,1,-0.6606588412371249,-0.673089576942546
mp-753860,SiBi3O7,-0.0665837163097683,-0.0827529746914719,-0.0,1,0,-0.7034641555777603,-0.4048945587062854,-0.0131492908306707,1.774114951949413,-0.0665837163097683,0.4417349988383212,0.3820071422726114,0,1.292096758434867,2.860577132121187,-0.6561991151099974,0.201620413479166,0,-0.4887482230933993,1.8816377917307472
mp-25238,Cr(SiO3)2,0.4175438351939234,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.6045654146300089,-0.0131492908306707,-0.5661703057491245,0.4175438351939234,0.4417349988383212,0.3820071422726114,0,0.6894323107550971,-0.6979746223395503,-0.6561991151099974,0.201620413479166,1,-0.7967651503565453,-0.5984523773695735
mp-771326,NbFe5(PO4)6,-0.1835295478128578,-0.0827529746914719,-0.0,0,0,-0.7034641555777603,-0.1849562938798339,-0.0131492908306707,0.2866455084969527,-0.1835295478128578,0.4417349988383212,0.3820071422726114,0,0.5387661988351551,0.2293893000574388,0.6657926694244705,0.0856150148260176,1,0.0356902468854649,0.202670268806589
mp-756265,Mn4CuO8,-0.1745905020436602,-0.0827529746914719,-0.0,0,0,1.4429944633676537,-0.3053341102798886,-0.6780932454973677,0.0684833234572586,-0.1745905020436602,0.4417349988383212,-0.9848369786015396,0,0.4132111055685362,-0.4360663883300605,-0.6561991151099974,-0.3010696473511439,0,0.2069499977337612,0.0083144244797999
mp-1337025,Ti4(FeO4)3,-0.328188231893567,-0.0827529746914719,-0.0,0,0,1.4429944633676537,-0.4527176757230693,-0.6780932454973677,-0.169511787495135,-0.328188231893567,0.4417349988383212,0.3820071422726114,1,0.3881000869152124,-0.6108381110419495,-0.6561991151099974,-0.4170750460042923,1,0.3362943427824622,-0.2252012114246505
mp-849405,Li4Cu2Ni5O12,-0.1675615457487176,-0.0827529746914719,-0.0,0,0,-0.7034641555777603,-0.3370954281086143,-0.0131492908306707,-0.3678410466221299,-0.1675615457487176,-1.2905098173233371,-0.9848369786015396,0,-1.0181169576709177,-0.4360663883300605,0.6657926694244705,-0.8810966406168861,1,-0.7354768888146418,-0.395420236544162
mp-25452,CrPO4,0.1875829503196859,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.3041268975838581,-0.0131492908306707,-0.5265044539237258,0.1875829503196859,0.4417349988383212,0.3820071422726114,0,0.6894323107550971,-0.6979746223395503,-0.6561991151099974,-0.6104173770928731,1,-0.8057818557247819,-0.5528147838439076
mp-753740,CrO3,0.5814177249269157,-0.0827529746914719,0.0,0,0,1.4429944633676537,1.129526255495474,-0.6780932454973677,-0.4868386020983267,0.5814177249269157,0.4417349988383212,0.3820071422726114,0,0.6894323107550971,-0.6979746223395503,-1.9781908996444653,-0.6104173770928731,1,0.6401758480819276,-0.5050447959487085
mp-36194,Ba2TiO4,-1.13002996168286,-0.0827529746914719,-0.0,0,0,1.4429944633676537,-1.2918242941311702,-0.6780932454973677,1.0204637672668333,-1.13002996168286,0.4417349988383212,0.3820071422726114,0,-1.2441161255508313,1.2363924575432446,-0.6561991151099974,2.444391454106703,1,1.7429066918663747,1.0622040841332845
mp-767706,LiV2F7,-0.1679604208707396,1.7241174339768628,-0.0,0,0,-0.7034641555777603,-0.0632512597195658,-0.0131492908306707,-1.0024946758285131,-0.1679604208707396,-1.2905098173233371,-1.5543553622991026,0,-1.0181169576709177,-0.721878225659873,-0.6561991151099974,-0.8810966406168861,1,-0.3764172580146476,-0.9008337987624772
mp-756609,MnFe3(PO4)4,0.4966747507138529,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.6465815363775659,-0.0131492908306707,-0.1893447134078346,0.4966747507138529,0.4417349988383212,0.3820071422726114,0,0.4132111055685362,-0.6108381110419495,0.6657926694244705,-0.3010696473511439,1,-0.8306899914088122,-0.2472066710525154
mp-758964,Li2Ti(FeO3)2,-0.1521421065015394,-0.0827529746914719,-0.0,0,0,-0.7034641555777603,-0.2367322928679027,-0.0131492908306707,-0.6355855464435728,-0.1521421065015394,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,-0.6108381110419495,0.6657926694244705,-0.4170750460042923,1,-0.2914409518368746,-0.6150485150917925
mp-758545,K8Li3(FeO4)4,0.4443987392338518,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.9338566256105278,-0.0131492908306707,-0.7248337130507204,0.4443987392338518,-1.2905098173233371,0.3820071422726114,0,-1.4198932561240978,-0.6108381110419495,0.6657926694244705,2.715070717630716,1,-0.196686754053538,-0.7189465775702457
mp-1177928,Li2MgCo3O8,0.5646721865396063,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.4145687869951545,-0.0131492908306707,-0.9033300462650156,0.5646721865396063,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,-0.5407211013175413,0.6657926694244705,-0.4944119784397246,0,-0.5960916137822575,-0.8575781603344839
mp-26986,Fe3(P2O7)2,0.0482906948824435,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.1228948550523939,-0.0131492908306707,-0.4471727502729279,0.0482906948824435,0.4417349988383212,0.3820071422726114,0,1.1163196278616012,-0.6108381110419495,-0.6561991151099974,-0.4170750460042923,1,-0.8137070060071743,-0.4920860323882113
mp-1190582,Mg6NbH16,-0.6696445345038299,-4.231862802003944,-0.0,0,0,1.4429944633676537,-0.8679938943538325,-0.6780932454973677,-0.248843491145933,-0.6696445345038299,-1.983407743788,-3.2629105133917915,1,-0.1894533421112337,0.2293893000574388,-0.6561991151099974,0.0856150148260176,0,-0.3391188497167314,-0.2486874715122114
mp-25280,V2O5,0.1140587187502426,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.2628638711224288,-0.0131492908306707,-0.5463373798364252,0.1140587187502426,0.4417349988383212,0.3820071422726114,0,0.6140992547951258,-0.721878225659873,-1.9781908996444653,-0.9971020392700346,1,-0.1616751536119888,-0.5300337924666711
mp-26564,FeP2O7,0.5646564607023041,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.9219011236661436,-0.0131492908306707,-0.4471727502729279,0.5646564607023041,0.4417349988383212,0.3820071422726114,0,1.1163196278616012,-0.6108381110419495,-0.6561991151099974,-0.4170750460042923,0,-0.663213961337631,-0.4920860323882113
mp-780684,Li2Cr(CO3)3,0.0263400210962842,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.3131840156936326,-0.0131492908306707,-1.171074546086459,0.0263400210962842,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,-0.6979746223395503,0.6657926694244705,-0.6104173770928731,1,-0.3405616719299968,-1.0854435657144152
mp-714929,CrO2,1.3803664937346047,-0.0827529746914719,0.0,0,0,-0.7034641555777603,1.400947685826416,-0.0131492908306707,-0.4868386020983267,1.3803664937346047,0.4417349988383212,0.3820071422726114,0,0.6894323107550971,-0.6979746223395503,-1.9781908996444653,-0.6104173770928731,1,-0.5570750908509574,-0.5050447959487085
mp-754799,MnV4CuO12,0.0843871303372598,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.1514531566847364,-0.0131492908306707,0.1378985641517066,0.0843871303372598,0.4417349988383212,-0.9848369786015396,0,0.4132111055685362,-0.4360663883300605,0.6657926694244705,-0.3010696473511439,0,-0.0670322994458121,0.0807397009280812
mp-754287,V4O7F5,-0.2432902821682233,1.7241174339768628,-0.0,0,0,1.4429944633676537,-0.2782639976974269,-0.6780932454973677,-0.8041654167015182,-0.2432902821682233,0.4417349988383212,-1.5543553622991026,0,0.6140992547951258,-0.721878225659873,-0.6561991151099974,-0.9971020392700346,1,0.3974162710958603,-0.7586646951334938
mp-766439,LiMn2(PO5)2,0.1411793850927628,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.218914368010532,-0.0131492908306707,-0.8735806573959665,0.1411793850927628,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,-0.6312839090986572,0.6657926694244705,-0.3010696473511439,0,-0.624738080070324,-0.8258992219948049
mp-752519,Mn5O3F5,-0.2553641727963035,1.7241174339768628,-0.0,0,0,-0.7034641555777603,-0.3262147248114915,-0.0131492908306707,-0.7248337130507204,-0.2553641727963035,0.4417349988383212,-1.5543553622991026,0,0.4132111055685362,-0.6312839090986572,-0.6561991151099974,-0.3010696473511439,0,0.092850026165385,-0.6955260675729452
mp-673017,CuPO4,1.5119597726606575,-0.0827529746914719,0.0,0,0,-0.7034641555777603,2.010635244339638,-0.0131492908306707,-0.3281751947967311,1.5119597726606575,0.4417349988383212,-0.9848369786015396,0,1.292096758434867,-0.4360663883300605,-0.6561991151099974,-0.9584335730523184,0,-0.2786966662586663,-0.370280966383159
mp-540536,Mo2P3O13,-0.3263216277499716,-0.0827529746914719,-0.0,0,0,-0.7034641555777603,-0.3349806448098826,-0.0131492908306707,0.1874808789334554,-0.3263216277499716,0.4417349988383212,0.3820071422726114,0,1.9449832434212853,0.2983828744280728,-0.6561991151099974,0.1629519472614499,1,-0.2738208391519185,0.1415846806419617
mp-1397432,Cr2O5,0.1291188879562462,-0.0827529746914719,0.0,0,0,1.4429944633676537,0.150126864731048,-0.6780932454973677,-0.4868386020983267,0.1291188879562462,0.4417349988383212,0.3820071422726114,0,0.6894323107550971,-0.6979746223395503,-1.9781908996444653,-0.6104173770928731,1,1.3662771149052662,-0.5050447959487085
mp-776652,Mn3Fe2Sn(PO4)6,0.0588259419372691,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.1191036131323971,-0.0131492908306707,0.5603398860922055,0.0588259419372691,0.4417349988383212,0.3820071422726114,0,0.4132111055685362,0.814310813328539,1.9877844539589384,0.4722996770031791,0,-0.0939275243984643,0.5042149377389045
mp-1273356,CoAgO3,0.0483677565551378,-0.0827529746914719,0.0,0,0,1.4429944633676537,-0.2377590548700623,-0.6780932454973677,0.8618003599652369,0.0483677565551378,0.4417349988383212,0.3820071422726114,0,1.2418747211282195,0.5685423285500304,-0.6561991151099974,-0.4944119784397246,0,0.463299941555753,0.7715811462258403
mp-6583,Ba2Er(CuO2)4,-0.0,-0.0827529746914719,-0.7655360588303799,0,1,1.4429944633676537,-0.8160068756508525,-0.6780932454973677,2.3988521181994464,-0.7655360588303799,0.4417349988383212,-0.9848369786015396,0,-1.2441161255508313,1.9148512981096304,0.6657926694244705,2.444391454106703,0,0.9341528322505538,2.4352086402465862
mp-1304367,Co5SbO8,-0.5160487432112779,-0.0827529746914719,-0.0,0,0,-0.7034641555777603,-0.6423608948189092,-0.0131492908306707,1.0204637672668333,-0.5160487432112779,0.4417349988383212,0.3820071422726114,0,1.2418747211282195,0.8834487840511414,-0.6561991151099974,0.0469465486083014,1,0.2669525480126494,0.991051441549081
mp-1043300,Cr2O5,0.1186393712434707,-0.0827529746914719,0.0,0,0,1.4429944633676537,0.2115627096874724,-0.6780932454973677,-0.4868386020983267,0.1186393712434707,0.4417349988383212,0.3820071422726114,0,0.6894323107550971,-0.6979746223395503,-1.9781908996444653,-0.6104173770928731,1,1.1468611589788806,-0.5050447959487085
mp-760202,LiVF6,-0.0812057521749127,1.7241174339768628,-0.0,0,0,-0.7034641555777603,0.0972524739522919,-0.0131492908306707,-1.0024946758285131,-0.0812057521749127,-1.2905098173233371,-1.5543553622991026,0,-1.0181169576709177,-0.721878225659873,-0.6561991151099974,-0.8810966406168861,1,-0.6038608208922374,-0.9008337987624772
mp-770477,Li2CuAsCO7,0.0135979055102154,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.0735029792065036,-0.0131492908306707,-0.510638113193566,0.0135979055102154,-1.2905098173233371,-0.9848369786015396,0,-1.0181169576709177,-0.1782930583335248,1.9877844539589384,-0.7650912419637377,1,-0.3707763986320923,-0.4719243396780789
mp-675212,Li3(WO3)8,-0.4749547270926242,-0.0827529746914719,-0.0,0,0,-0.7034641555777603,-0.6274757692300029,-0.0131492908306707,0.9807979154414336,-0.4749547270926242,-1.2905098173233371,0.3820071422726114,1,-1.0181169576709177,2.29068984059512,-0.6561991151099974,0.201620413479166,0,-0.5280073548909405,1.1513540176568264
mp-764518,LiFe8(BO3)8,0.2634739222508773,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.4038794393237416,-0.0131492908306707,-1.1413251572174097,0.2634739222508773,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,-0.6108381110419495,0.6657926694244705,-0.4170750460042923,1,-0.6855328471211735,-1.0541273410596144
mp-755957,Li3V3FeO8,-0.1574730627299272,-0.0827529746914719,-0.0,0,0,-0.7034641555777603,-0.2383472279197752,-0.0131492908306707,-0.6058361575745236,-0.1574730627299272,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,-0.6108381110419495,0.6657926694244705,-0.4170750460042923,1,-0.5161986779646889,-0.5786195583376552
mp-1043619,FeNiP2O9,0.3588727689807041,-0.0827529746914719,0.0,0,0,1.4429944633676537,0.4415988345422307,-0.6780932454973677,-0.100096546800687,0.3588727689807041,0.4417349988383212,0.3820071422726114,0,1.1163196278616012,-0.546165773182414,0.6657926694244705,-0.4170750460042923,0,-0.1327238782119444,-0.2027151194332225
mp-1223180,LaCoSbPbO6,-0.6469044668772255,-0.0827529746914719,-0.0,0,0,-0.7034641555777603,-0.7293702489706472,-0.0131492908306707,2.9640905067113814,-0.6469044668772255,0.4417349988383212,0.3820071422726114,0,-0.7167847338310325,2.8156850543444523,1.9877844539589384,1.3616744000106504,1,0.491830426756273,3.026924759468017
mp-760980,FeCu5S4,-0.8650108452078424,-2.960361403311412,-0.0,0,0,1.4429944633676537,-0.940209105672794,-0.6780932454973677,0.4254759898858491,-0.8650108452078424,3.2133267046969745,-0.9848369786015396,0,1.1163196278616012,-0.4360663883300605,-0.6561991151099974,-0.4170750460042923,0,1.3917597091781182,0.2764587193048463
mp-757065,Mn(SbO3)4,0.5160413077344739,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.1623699540650367,-0.0131492908306707,0.9411320636160352,0.5160413077344739,0.4417349988383212,0.3820071422726114,0,0.4132111055685362,0.8834487840511414,-0.6561991151099974,0.0469465486083014,1,-0.2967691241333114,0.9279347736567226
mp-771190,Mn15CrO32,0.6440534793433551,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.6127673582166503,-0.0131492908306707,-0.1298459356697362,0.6440534793433551,0.4417349988383212,0.3820071422726114,0,0.4132111055685362,-0.6312839090986572,-0.6561991151099974,-0.3010696473511439,1,-0.6261939206437759,-0.1742193929809485
mp-1220555,Nd2NbInO7,-0.6259259240461731,-0.0827529746914719,-0.0,0,0,-0.7034641555777603,-0.721059144209567,-0.0131492908306707,2.309603951592299,-0.6259259240461731,0.4417349988383212,0.3820071422726114,0,-0.616340659217738,1.393029630557402,0.6657926694244705,0.9363212716157728,1,0.0834631127457105,2.2435477764505456
mp-22086,Ba3WO6,-0.0,-0.0827529746914719,-1.2358806785891931,0,1,1.4429944633676537,-1.1659977597908766,-0.6780932454973677,3.0830880621875782,-1.2358806785891931,0.4417349988383212,0.3820071422726114,1,-1.2441161255508313,2.29068984059512,-0.6561991151099974,2.444391454106703,1,3.6091773288253326,3.210349381137814
mp-753924,LiCo2(PO4)2,0.043507306766228,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.1991693348089214,-0.0131492908306707,-0.814081879657868,0.043507306766228,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,-0.5407211013175413,0.6657926694244705,-0.4944119784397246,1,-0.8495120225712817,-0.7785617210755361
mp-759349,Li4CoO4,0.1468506031091574,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.4850922300583808,-0.0131492908306707,-0.8834971203523163,0.1468506031091574,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,-0.5407211013175413,-0.6561991151099974,-0.4944119784397246,0,-0.4714942266996184,-0.8219640415559464
mp-758047,Mn7Co(PO4)12,0.4540939805917629,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.7582727819678573,-0.0131492908306707,-0.1595953245387854,0.4540939805917629,0.4417349988383212,0.3820071422726114,0,0.4132111055685362,-0.5407211013175413,0.6657926694244705,-0.3010696473511439,0,-0.6164449115167173,-0.2105562613135888
mp-697772,Li3V2P5O18,0.0431440086928992,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.2022468633820004,-0.0131492908306707,-0.9330794351340648,0.0431440086928992,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,-0.721878225659873,0.6657926694244705,-0.8810966406168861,1,-0.6728180402196104,-0.8732531926652165
mp-19813,Ba2GdCu3O7,-0.0,-0.0827529746914719,-0.8730994540227068,0,1,1.4429944633676537,-0.8964324247399956,-0.6780932454973677,2.2798545627232496,-0.8730994540227068,0.4417349988383212,-0.9848369786015396,0,-1.2441161255508313,1.6879427450167632,0.6657926694244705,2.444391454106703,0,1.878978766855496,2.3166027345354414
mp-763427,V4O7F5,-0.2983454474847327,1.7241174339768628,-0.0,0,0,1.4429944633676537,-0.3356915678356628,-0.6780932454973677,-0.8041654167015182,-0.2983454474847327,0.4417349988383212,-1.5543553622991026,0,0.6140992547951258,-0.721878225659873,-0.6561991151099974,-0.9971020392700346,1,0.5965626931315824,-0.7586646951334938
