material_id,energy_above_hull,elements,density,formula_pretty,nelements,volume,band_gap,is_metal,total_magnetization,theoretical,battery_type,working_ion,average_voltage,theoretical_capacity_grav,theoretical_capacity_vol,energy_grav,energy_vol,num_steps,max_voltage_step,stability_charge,stability_discharge
mp-753525,0.024951513499999002,"['F', 'O', 'V']",3.110583853355106,VOF3,3.0,264.6458175769678,3.2329,False,0.0,True,insertion,Li,3.567487341666664,204.7835654934413,592.9602421036416,730.5627776792182,2115.378157816342,1.0,0.0,0.024951513499999002,0.07879252750001
mp-753531,0.099358877884617,"['Li', 'O', 'Ti', 'V']",3.486250401409463,LiTi3VO8,4.0,627.7371846169033,1.6197,False,0.00017109999999900003,True,insertion,Li,1.307894660833331,229.52912713838296,885.8225142666433,300.19991989002597,1158.5625368553003,3.0,0.35246577499999804,0.099358877884617,0.048740346953121
mp-753533,0.096429356666668,"['F', 'Li', 'V']",2.274881957219945,Li3VF8,3.0,163.32648839152066,1.3865,False,0.0,True,insertion,Li,3.947474471666668,225.56967516031648,599.7830814819256,890.4305342774924,2367.6284026874705,2.0,1.075459210000004,0.096429356666668,0.047069890357136004
mp-753542,0.088738116111123,"['Fe', 'Li', 'Mn', 'O']",4.030132172395964,Li3Mn3(FeO5)2,4.0,188.43044797656844,0.891699999999999,False,20.0000791,True,insertion,Li,2.7373247366666593,113.757652080833,467.564833164387,311.3916350259837,1279.8767838162962,1.0,0.0,0.088738116111123,0.027606276500005
mp-753543,0.080852397812487,"['O', 'P', 'Sn', 'V']",3.880309492859634,VSn(PO4)2,4.0,615.5387947013033,0.0405,False,0.0007201,True,insertion,Li,2.137667080416671,143.5244303282015,510.3092930538496,306.8074499481525,1090.8713765919183,1.0,0.0,0.080852397812487,0.07190341068452201
mp-753550,0.08344587602273201,"['F', 'Mn', 'O']",3.9988401496729873,Mn5O5F,3.0,155.17489097527613,0.0,True,14.0,True,insertion,Li,1.673776626666674,70.41409917143545,264.49038019277504,117.85747338093793,442.6978163448493,1.0,0.0,0.08344587602273201,0.133271358333333
mp-753551,0.07408301201389,"['Co', 'Mn', 'O']",4.623458233280961,MnCo3O8,3.0,129.19991651566764,0.0,True,5.9992725,True,insertion,Li,3.877800701666667,143.47118472446016,641.1012892098604,556.3526607934596,2486.0630291374014,1.0,0.0,0.07408301201389,0.034855716249999
mp-753557,0.06473100638889101,"['Cu', 'Li', 'O', 'Sb']",4.595774495978309,Li2CuSbO5,4.0,201.74949824644708,0.3069,False,0.0020274,True,insertion,Li,3.097270631666662,93.67020524301842,446.44128070859347,290.1219757613896,1382.749467502379,1.0,0.0,0.06473100638889101,0.020955898499997003
mp-753560,0.0,"['H', 'Li', 'O', 'P', 'V']",3.060293971492327,LiVPHO5,5.0,368.67198308153274,1.8043,False,3.9981347,True,insertion,Li,0.9922354391666721,151.59019990805257,440.9263754985533,150.4131685791302,437.5027758329761,1.0,0.0,0.0,0.06384671421808001
mp-753567,0.028679862499999,"['F', 'Li', 'V']",2.2688297994421163,LiVF6,3.0,251.58493324828754,3.266,False,0.0,True,insertion,Li,3.723961441666668,149.88475877757,350.6880505052258,558.1650623811804,1305.9487781347143,1.0,0.0,0.028679862499999,0.067695102777777
mp-753578,0.149731714012821,"['La', 'Mn', 'O', 'Sr']",6.12992312894919,SrLa3MnO8,4.0,372.3498932724262,0.0,True,5.6533376,True,insertion,Li,4.049899401666673,38.60713020223507,237.28198801293473,156.35499350609916,960.9681812798631,1.0,0.0,0.149731714012821,0.020087179497023003
mp-753596,0.046642176093736006,"['Cr', 'H', 'O', 'P', 'V']",3.059680768186127,VCrP2(HO5)2,5.0,354.82258833176564,0.6735000000000001,False,6.0016764,True,insertion,Li,2.7383744133333323,231.23462838033453,699.03098117744,633.2069898333496,1914.2085529835956,3.0,2.108276634999981,0.046642176093736006,0.037393954249511
mp-753597,0.038409811111111004,"['F', 'Li', 'V']",2.8584007230807673,Li2VF6,3.0,207.75778293494764,2.0297,False,2.0000028,True,insertion,Li,3.3255367766666613,144.2840989664832,422.2843366947394,479.8220774012522,1404.322091888643,1.0,0.0,0.038409811111111004,0.031314818499978005
mp-753599,0.045685629999999006,"['F', 'Li', 'V']",2.704745153430297,LiVF6,3.0,211.0377729748209,3.1638,False,0.0024689,True,insertion,Li,2.955363454999998,417.2607482810237,1161.8837819265868,1233.157166675691,3433.7888680630226,3.0,1.686874274999993,0.045685629999999006,0.055920096818180005
mp-753601,0.037955824629629,"['F', 'Li', 'Mn']",3.04594734758216,Li2MnF6,3.0,199.32315496415026,2.8302,False,5.999649,True,insertion,Li,4.05977993166667,141.24518753180664,428.067748914123,573.424377786124,1737.8608564352835,1.0,0.0,0.037955824629629,0.029160527000005
mp-753606,0.06488582152777901,"['Co', 'Mn', 'O']",4.411527851375815,MnCoO4,3.0,133.9028869368747,0.0,True,4.0,True,insertion,Li,2.938574331666667,279.544862962414,1186.8393617864208,821.4633588506258,3487.6156843572253,3.0,1.5706647200000101,0.06488582152777901,0.062007011562500006
mp-753608,0.08051391900639601,"['F', 'Mn', 'O']",4.28155547491202,Mn5O7F,3.0,157.3388096183024,0.0,True,20.0002104,True,insertion,Li,3.226424736666667,64.95353730932254,275.7041097283122,209.56769950879954,889.5385596280876,1.0,0.0,0.08051391900639601,0.055072239776791
mp-753614,0.121296052430562,"['Fe', 'P', 'S']",2.45514991285483,Fe(PS3)2,3.0,209.79175087507065,0.0,True,1.9987634,True,insertion,Li,1.9007533016666671,165.40830088123988,424.3735286976487,314.4003740230902,806.6293858119899,1.0,0.0,0.121296052430562,0.068835944077133
mp-753617,0.12237910666666701,"['Co', 'Fe', 'O']",4.922980723319245,Fe2CoO6,3.0,179.86349258750073,0.0,True,18.5393887,True,insertion,Mg,0.840029892499996,96.14119069329335,443.7023072911031,80.76147408290883,372.72320149574557,1.0,0.0,0.12237910666666701,0.24229438763158803
mp-753628,0.023942211249999002,"['F', 'Li', 'V']",2.585661094075549,LiVF6,3.0,220.75723494940448,3.0986,False,0.0011285,True,insertion,Li,3.9066707566666663,149.88475877757,392.4168646938324,585.55040398637,1533.0434897222149,1.0,0.0,0.023942211249999002,0.043182822222222
mp-753636,0.11053134708333301,"['Fe', 'O', 'P']",2.775045305313403,FePO4,3.0,360.98359980498316,2.5545,False,20.0053771,True,insertion,Li,3.07493548666667,169.89052558677983,499.3776317644837,522.4024059752413,1535.554001160172,2.0,0.086942529999987,0.11053134708333301,0.051460769999999004
mp-753640,0.06556287291667101,"['Bi', 'O', 'Ru']",6.4978617218769275,BiRu2O7,3.0,267.3663810193934,0.0,True,0.1104332,True,insertion,Y,-1.5573851200000002,131.37507616938257,970.7718631488381,-204.60158876506307,-1511.865654582677,1.0,0.0,0.06556287291667101,0.016155063124996
mp-753646,0.058948357499997,"['Fe', 'H', 'O', 'P', 'V']",3.052571102125878,VFeP2(HO5)2,5.0,359.83644950927805,1.123,False,4e-06,True,insertion,Li,2.355353546666662,228.70310749185785,682.7757654483713,538.6766753646343,1608.1783207268668,3.0,3.138164735000032,0.058948357499997,0.138857028618413
mp-753655,0.07470046625521701,"['Li', 'Mn', 'O', 'Ti']",3.795310964315868,LiTi2Mn3O10,4.0,187.03406720932492,1.497599999999999,False,10.0023193,True,insertion,Li,2.693448893333339,179.35164647276503,675.0066496598233,483.0744937095813,1818.0959135188962,3.0,0.365966879999973,0.07470046625521701,0.041625892631573
mp-753691,0.07852603352272601,"['Bi', 'O', 'Y']",5.755236119551597,Y2Bi2O7,3.0,204.2100250688997,0.123699999999999,False,0.0009782,True,insertion,Mg,0.8931612875000041,73.22075848241943,393.1937697855513,65.3979469178846,351.1854536586433,1.0,0.0,0.07852603352272601,0.17210832322916902
mp-753694,0.049906925000000005,"['F', 'Li', 'V']",2.331980239986395,LiVF6,3.0,122.38598420707469,3.2369,False,0.0,True,insertion,Li,3.800637396666668,149.88475877757,353.76911398992837,569.6576194003951,1344.5481244157552,1.0,0.0,0.049906925000000005,0.078044052222223
mp-753696,0.09470908118055901,"['Li', 'O', 'P', 'V']",2.978453039618584,LiV(PO4)2,4.0,276.33369448295537,1.1154,False,2.2800000000000005e-05,True,insertion,Li,3.512619299166667,204.82033881773086,627.790293149873,719.4558749930171,2205.1882995477436,2.0,0.946049824999988,0.09470908118055901,0.029900714821431
mp-753704,0.057323910000000006,"['F', 'O', 'W']",4.557254126238713,WOF4,3.0,201.01204845050404,4.874,False,0.0002881,True,insertion,Mg,1.174521427500001,93.06537986852472,428.6226972138651,109.30728281400951,503.4265421905296,1.0,0.0,0.057323910000000006,0.126652078125007
mp-753706,0.056645924375001,"['Mn', 'O', 'Sn']",4.929328654737396,Mn3SnO8,3.0,277.2563897628294,1.3795,False,17.999871,True,insertion,Li,3.213161364166668,126.00562781667759,586.1106846952554,404.87641496811324,1883.2682071880668,1.0,0.0,0.056645924375001,0.0036437167857270004
mp-753734,0.083476364814803,"['Cr', 'Mn', 'O']",3.999921378856114,Mn2CrO6,3.0,214.10464215999843,0.7192000000000001,False,15.99689,True,insertion,Li,3.039027809166664,197.25058293609513,755.445428842951,599.4500069171286,2295.819666561564,1.0,0.0,0.083476364814803,0.17784155772727
mp-753738,0.073719015416623,"['Co', 'O', 'V']",2.4585639004924382,V3CoO8,3.0,229.47256120735636,0.0,True,2.0003599,True,insertion,Mg,0.231514162500002,147.23746697136667,427.8905523789469,34.08755885449774,99.06272287567536,1.0,0.0,0.073719015416623,0.18771740749999902
mp-753740,0.10330556325000101,"['Cr', 'O']",2.604110306261914,CrO3,2.0,63.762445541590694,1.668899999999999,False,0.0001175,True,insertion,Mg,1.658655272500003,431.2410632298636,1174.6831799196639,715.2802632447206,1948.3944498908206,1.0,0.0,0.10330556325000101,0.171648615999999
mp-753756,0.040410314583333,"['Fe', 'O', 'P']",2.389475395858055,FePO4,3.0,419.2325418668838,2.7686,False,20.0011717,True,insertion,Li,2.6960288116666673,169.89052558677983,494.065667906899,458.02975181115147,1332.015275532335,1.0,0.0,0.040410314583333,0.045486552857142
mp-753779,0.007935958653861,"['Li', 'Mn', 'O', 'P']",3.339665101584684,LiMn2(PO4)2,4.0,305.0525365362195,0.0,True,18.000305,True,insertion,Li,3.397075826666688,85.43644118616756,283.7667407450725,290.23406906996007,963.9771353970791,1.0,0.0,0.007935958653861,0.0
mp-753784,0.07644502996215101,"['Li', 'Ni', 'O', 'P']",3.092463776431227,LiNiP2O7,4.0,257.2888149708354,0.051299999999999006,False,1.999893699999999,True,insertion,Li,4.24816987666666,108.71985993795705,340.4480288513798,461.86043398384754,1446.2810607369736,1.0,0.0,0.07644502996215101,0.036849682638891004
mp-753786,0.06210115769230601,"['Co', 'Li', 'O', 'P']",2.899525438985834,LiCo2(PO4)2,4.0,360.51062252215473,0.31120000000000003,False,13.9999708,True,insertion,Li,3.7971399316666723,83.31433471104175,253.42804640874064,316.3561872115394,962.3017548229038,1.0,0.0,0.06210115769230601,0.045490595357129
mp-753787,0.119108561759257,"['Fe', 'Mn', 'O']",3.902477148587405,Mn2FeO6,3.0,222.72628385014664,0.0,True,20.0008864,True,insertion,Li,3.227710446666664,194.49586895363188,748.8161758368094,627.7763480551482,2416.9617933814516,1.0,0.0,0.119108561759257,0.07764015181818801
mp-753788,0.07880073894232101,"['Ni', 'O', 'P']",2.828613525442742,Ni(PO3)3,3.0,347.0751754790538,0.1708,False,5.9999798,True,insertion,Li,4.706276106666673,88.58521173357572,262.95559102138134,416.9064653857356,1237.5416151383404,1.0,0.0,0.07880073894232101,0.04928482750001201
mp-753789,0.09266207557691601,"['Fe', 'Li', 'O', 'P']",2.96810503856651,LiFe2(PO4)2,4.0,172.6349697771196,1.9246999999999992,False,8.9999806,True,insertion,Li,3.33924920166667,84.94526279338992,258.56981775059336,283.6534009681928,863.4290574987652,1.0,0.0,0.09266207557691601,0.045523612499999005
mp-753796,0.08169037589743501,"['Cr', 'Li', 'O']",2.093865778044325,Li6CrO6,3.0,300.7854095361769,0.5276000000000001,False,9.6e-06,True,insertion,Li,2.623627271666658,136.3391459707848,304.7041011078007,357.7031015646924,799.4299894551008,1.0,0.0,0.08169037589743501,0.055994544285712
mp-753805,0.043380299545455005,"['C', 'Li', 'O', 'P', 'V']",2.54489359080152,LiVPCO7,5.0,555.570470062841,1.5304,False,1.0300000000000001e-05,True,insertion,Li,2.248050334166666,236.40220756556124,634.9586365508516,531.4440617154975,1427.4189750801524,2.0,1.604131009999989,0.043380299545455005,0.068587064086541
mp-753839,0.098372020833334,"['Co', 'O', 'P']",2.893726689551208,CoPO4,3.0,353.26699007072057,0.6015,False,15.9997468,True,insertion,Li,3.8844425716666633,166.6286694220835,511.73085319269137,647.2594971633124,1987.7891113769938,2.0,0.136793030000006,0.098372020833334,0.047497538571415004
mp-753849,0.028430112187500002,"['F', 'O', 'V']",3.340667907814573,VOF2,3.0,208.64469722235307,0.0,True,4.0003267,True,insertion,Mg,1.038070357500001,120.7122149975185,411.75032634275595,125.30777217709107,427.42580846736695,1.0,0.0,0.028430112187500002,0.143687012941163
mp-753855,0.10023559499999901,"['C', 'Cr', 'Li', 'O']",2.432163721389042,LiCr2(CO3)4,4.0,239.62095907954685,0.6712,False,5.0044498,True,insertion,Li,1.620968933333329,216.2620139446101,499.456909084878,350.55400606431226,809.6041331652766,2.0,3.813855155000012,0.10023559499999901,0.227227713068186
mp-753860,0.088686152727261,"['Bi', 'O', 'Si']",8.088442152307234,SiBi3O7,3.0,314.9360042954335,0.0,True,1.998703,True,insertion,Li,3.206924681666672,34.6288696370874,266.9475864797686,111.05217673739321,856.0808037933184,1.0,0.0,0.088686152727261,0.041568846805557
mp-753867,0.079415136458342,"['Li', 'Mn', 'O', 'P']",2.749292200389424,LiMn(PO4)2,4.0,304.194574287586,0.1037,False,4.0000279,True,insertion,Li,4.702405971666673,103.57549213489786,293.42896048903117,487.0540127334582,1379.8220960635645,1.0,0.0,0.079415136458342,0.005978984722227
mp-753871,0.043940283392503006,"['Li', 'O', 'P', 'V']",3.4410764468122013,LiV2(PO4)2,4.0,288.34803566290867,0.250299999999999,False,10.0006191,True,insertion,Li,2.07863723666666,87.67027798539985,299.9742529749065,182.2347043693695,623.5376522749054,1.0,0.0,0.043940283392503006,0.020640287142871
mp-753873,0.07671659596152901,"['Cr', 'Li', 'O', 'P']",3.2204207645868292,LiCr2(PO4)2,4.0,310.28009227575063,0.9499000000000001,False,13.9999187,True,insertion,Li,2.413238251666664,87.06955029335518,285.9592268090545,210.11956932333916,690.0877445526338,1.0,0.0,0.07671659596152901,0.033022253839275005
mp-753886,0.087904649038454,"['Cr', 'Li', 'O', 'P']",2.7880551492999253,LiCr2(PO4)2,4.0,358.3976637813818,1.0265,False,13.9993297,True,insertion,Li,2.4446499816666662,87.06955029335518,254.15740619821906,212.85457452837565,621.3258984029238,1.0,0.0,0.087904649038454,0.041167465267847
