material_id,energy_above_hull,elements,density,formula_pretty,nelements,volume,band_gap,is_metal,total_magnetization,theoretical,battery_type,working_ion,average_voltage,theoretical_capacity_grav,theoretical_capacity_vol,energy_grav,energy_vol,num_steps,max_voltage_step,stability_charge,stability_discharge,e_fermi,nsites,crystal_system
mp-2214725,0.095351339411767,"['O', 'V']",3.605486573252278,V5O12,2.0,205.73181570409864,1.2909,False,1.0000101,True,insertion,Li,2.535980300952382,378.7909926572865,1427.9572520104152,960.606495557077,3621.2714617005095,3.0,0.699262303333341,0.095351339411767,0.03472393791666,1.06939457,17,Triclinic
mp-2214853,0.029352299791645,"['Mn', 'O', 'P', 'Ti']",3.260232444066413,TiMn5(PO4)6,4.0,454.5199888672919,0.4187,False,21.0000776,True,insertion,Mg,1.563848962499986,58.47444509744088,187.8385918616477,91.44520029839536,293.7511870002962,1.0,0.0,0.029352299791645,0.038591169932432,1.50370392,36,Triclinic
mp-2214898,0.029508665624998,"['F', 'O', 'V']",3.223285202174513,V4O5F7,3.0,214.69793665949308,1.6487999999999992,False,2.9999589,True,insertion,Li,2.620859446666666,63.25686848681411,210.83206732806732,165.7873613402177,552.5612153170279,1.0,0.0,0.029508665624998,0.093250802091503,-0.30234807,16,Triclinic
mp-2214900,0.058346883888829,"['Co', 'O', 'V']",3.590918637322885,V2CoO6,3.0,118.7571732648196,2.0091,False,2.998974999999999,False,insertion,Mg,0.5951335424999981,190.67807652070937,758.5246278511434,113.47891915685554,451.4234488465439,1.0,0.0,0.058346883888829,0.135358130750007,0.60233028,9,Monoclinic
mp-2215029,0.033396008680536,"['F', 'O', 'V']",3.169489101056017,V2(OF)3,3.0,216.7708101499932,1.7625000000000002,False,1.9999698,True,insertion,Mg,1.212381557499999,122.36503936539656,429.1333522682148,148.35311700936825,520.2733619981342,1.0,0.0,0.033396008680536,0.14312324562091,-0.46704428000000003,16,Triclinic
mp-2215121,0.1196006967033,"['Co', 'Ni', 'O']",5.197716293082685,Co4NiO8,3.0,134.95296097453337,0.9011,False,3.9994063,True,insertion,Li,2.7914019866666653,181.39980350363763,979.64713800272,506.3597718809969,2734.5889672531057,1.0,0.0,0.1196006967033,0.164042713281254,2.30516377,13,Triclinic
mp-2215220,0.053614117857143,"['Ni', 'O', 'Zn']",5.718717494358407,Zn(NiO2)2,3.0,143.32237341093474,0.0,True,3.9880627,True,insertion,Mg,0.800145632500002,103.50224176310144,579.7625584910552,82.81686670070496,463.8944790636449,1.0,0.0,0.053614117857143,0.170630615000004,3.30755716,14,Triclinic
mp-2216699,0.027420875833333,"['Fe', 'O', 'P']",2.493469086536513,FePO4,3.0,401.74784974992366,2.7489,False,20.005973,True,insertion,Li,2.862821794166665,169.89052558677983,495.0336652799651,486.3662992722629,1417.1931658096903,1.0,0.0,0.027420875833333,0.010525179285714,-1.2178834,24,Triclinic
mp-2216729,0.06374455375,"['H', 'O', 'Ti']",2.977245960438808,Ti3H2O7,3.0,287.3635063248021,2.8596999999999992,False,0.0,True,insertion,Mg,-0.993667977499998,99.35115104686192,300.231695038063,-98.72205732303216,-298.3306211898684,1.0,0.0,0.06374455375,0.138815328000001,0.31649191,24,Triclinic
mp-2217505,0.102153673333333,"['Mg', 'Mo', 'O', 'W']",5.918293988225031,MgMoWO6,4.0,112.25376702167986,1.0505,False,1.999999299999999,True,insertion,Zn,-3.849855349999997,201.93265349604005,1371.0728044990312,-777.4115064014255,-5278.431971640096,1.0,0.0,0.102153673333333,0.192365214090908,2.94315654,9,Trigonal
mp-22184,0.00037769775003,"['Ba', 'Nb', 'O', 'Sm']",6.279674511953588,Ba2SmNbO6,4.0,162.33847708042038,2.8503,False,0.0,False,insertion,Mg,-3.088485212499999,83.98798657533716,496.5729367199816,-259.3956545655772,-1533.658171987361,1.0,0.0,0.00037769775003,0.411603367977265,2.00793692,10,Cubic
mp-2218895,0.079812982863246,"['Mg', 'Ni', 'O']",4.690847659007419,Mg(NiO2)4,3.0,137.0223919600324,1.007299999999999,False,1.9996994,True,insertion,Zn,-2.381277,207.0044835262029,1159.5251169821104,-492.9350155178258,-2761.150491991809,1.0,0.0,0.079812982863246,0.170630615000004,2.59528522,13,Trigonal
mp-2218942,0.047236392227571,"['Mg', 'Mn', 'O']",3.929895154843579,MgMn4O8,3.0,157.20712321041526,0.774799999999999,False,14.0025887,True,insertion,Zn,-3.137009510000001,213.18798808841268,1034.4324237755063,-668.7727460511176,-3245.0243508361154,1.0,0.0,0.047236392227571,0.141521426333328,1.97615585,13,Trigonal
mp-2219024,0.080228016842955,"['Mg', 'Mn', 'O']",4.282610650643406,MgMn4O8,3.0,144.2595561935314,0.5871999999999991,False,14.0102867,True,insertion,Mg,0.769362439166667,361.3947765613366,1563.270233654891,278.04356679732274,1202.7214000413733,1.0,0.0,0.080228016842955,0.123423536249999,2.75370662,13,Monoclinic
mp-2219176,0.038942206923053,"['Mg', 'Mn', 'S']",3.448990200388424,Mg(MnS2)4,3.0,241.00618295315752,0.0,True,10.1530195,True,insertion,Zn,-3.396671837499996,94.7071928341568,332.80310097018685,-321.6892547084619,-1130.4229204981011,1.0,0.0,0.038942206923053,0.044664776428565,4.71109549,13,Cubic
mp-2219207,0.113982598461537,"['Co', 'Mg', 'S']",3.77640262905123,Mg(CoS2)4,3.0,227.13795590743712,0.0,True,0.241362399999999,True,insertion,Zn,-3.7017485349999992,165.60076526411842,737.9278191590973,-613.0123902113291,-2731.623223507933,2.0,1.8463173449999952,0.113982598461537,0.26848023702777,4.27923741,13,Orthorhombic
mp-2220540,0.046632533090909,"['Cr', 'O']",2.882546985021912,Cr3O8,2.0,327.1868241030999,0.5890000000000001,False,3.9995639,True,insertion,Na,2.096090780000002,87.30884356226281,273.80338911155883,183.0072620033216,573.9167594494915,1.0,0.0,0.046632533090909,0.029265952916667,-1.34182993,22,Monoclinic
mp-2220557,0.094264164444453,"['Cu', 'O', 'Ta']",7.720944833687978,Ta2CuO6,3.0,112.14539854216667,0.3005,False,0.987100499999999,True,insertion,Li,2.73969380666666,50.72395577706716,399.5718796915709,138.96810749206446,1094.7046041091526,1.0,0.0,0.094264164444453,0.062589128999999,2.20772955,9,Orthorhombic
mp-2220761,0.143867678044437,"['F', 'Fe', 'Mg', 'O']",4.247386822071831,MgFe8(OF)8,4.0,293.6260913645283,1.3058,False,0.0195111,True,insertion,Mg,0.141387607499948,23.536422922617252,95.06935725320344,3.327758526135799,13.441628968588311,1.0,0.0,0.143867678044437,0.18125056631579,2.16910188,25,Monoclinic
mp-2221507,0.068357790714289,"['Cu', 'S', 'V']",4.055322115799774,V2CuS4,3.0,240.51458503414528,0.068699999999999,False,6.0024676,True,insertion,Mg,-0.8098569374999961,87.63193073982403,347.8832589322184,-70.96932705616571,-281.7356706863648,1.0,0.0,0.068357790714289,0.175094089833329,5.27288336,14,Cubic
mp-2221664,0.051528645,"['Cd', 'Fe', 'O']",5.660207645596174,Cd(FeO2)2,3.0,169.03937462611523,1.4301,False,19.9997298,True,insertion,Mg,-0.508720267499998,89.26355688743152,475.995494795492,-45.41018053777549,-242.1485554411568,1.0,0.0,0.051528645,0.202385084000002,2.49029581,14,Tetragonal
mp-2221948,0.005727890833332,"['Cr', 'Gd', 'O']",5.389528700301304,GdCrO4,3.0,168.37533067667468,0.7395,False,12.0013028,True,insertion,Mg,0.041208577499998,93.9097337153189,501.4552428666505,3.86988653981191,20.664257238450773,1.0,0.0,0.005727890833332,0.228062452153851,1.6581814700000002,12,Tetragonal
mp-2223159,0.088435406309517,"['F', 'Mn', 'O']",3.980444705386698,Mn2O2F3,3.0,165.92697249005056,0.5283,False,13.9999243,True,insertion,Li,4.048213926666671,130.22369151835528,494.1371988126901,527.1733615865503,2000.3730899175896,1.0,0.0,0.088435406309517,0.033017909583331,0.00389794,14,Monoclinic
mp-2224270,0.090272465163394,"['F', 'Mg', 'O', 'V']",3.2440292031746782,MgV4(O2F)4,4.0,221.1608322021787,1.255399999999999,False,2.0000003,True,insertion,Mg,0.920184632499993,117.45638749370244,421.8021493791597,108.08156276066944,388.1358558141695,1.0,0.0,0.090272465163394,0.213332433333337,0.30235343,17,Triclinic
