material_id,energy_above_hull,density,formula_pretty,nelements,volume,band_gap,total_magnetization,battery_type,average_voltage,theoretical_capacity_grav,theoretical_capacity_vol,energy_grav,energy_vol,num_steps,max_voltage_step,stability_charge,stability_discharge,e_fermi,nsites,num_unique_elements,avg_atomic_number,min_atomic_number,max_atomic_number,avg_atomic_mass,min_atomic_mass,max_atomic_mass,avg_electronegativity,min_electronegativity,max_electronegativity,avg_covalent_radius,min_covalent_radius,max_covalent_radius,std_electronegativity,ionic_radius_ion,atomic_weight_ion,charge_ion,atomic_number_ion,electronegativity_ion,working_ion_Li,working_ion_Mg,working_ion_Na,crystal_system_Cubic,crystal_system_Hexagonal,crystal_system_Monoclinic,crystal_system_Orthorhombic,crystal_system_Tetragonal,crystal_system_Triclinic,crystal_system_Trigonal,is_metal_False,is_metal_True,theoretical_False,theoretical_True
mp-547517,0.015381493636363,4.256554898194483,Sr2Cu3(ClO2)2,4.0,195.36160827790167,0.0,0.8513657,insertion,-2.501371552499999,102.08404154805662,353.7516798552974,-255.35011749253687,-884.8643886391283,1.0,0.0,0.015381493636363,0.572671737500001,2.858372499999999,11,4.0,23.0,8.0,38.0,50.65475,15.999,87.62,2.3625,0.95,3.44,179.0,140.0,249.0,1.1555770564239036,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,1,0,0,0,1,1,0
mp-549487,0.0,5.111788396202683,Sr2Cu(IO)2,4.0,170.4116704069578,0.0,2.6e-06,insertion,-2.061401667499995,97.65546608966125,404.47097325208256,-201.30714063771697,-833.7771387171891,1.0,0.0,0.0,0.7000840337499981,2.39316584,7,4.0,32.0,8.0,53.0,73.51837499999999,15.999,126.9045,2.2375,0.95,3.44,184.75,140.0,249.0,1.0639666348152088,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,1,0,0,0,1,1,0
mp-550950,0.037204011839285,9.280036319735288,LuCoO3,3.0,201.7678731337942,0.0,7.9997979,insertion,0.320816806666651,23.62332679658287,198.211922267946,7.578760265722443,63.589715945260885,1.0,0.0,0.037204011839285,0.174331600119046,4.2257059,20,3.0,35.333333333333336,8.0,71.0,83.29963,15.999,174.9667,2.1966666666666668,1.27,3.44,188.33333333333334,152.0,221.0,1.1191216794135181,0.76,6.941,1,3,0.98,1,0,0,0,0,0,1,0,0,0,0,1,1,0
mp-550959,0.0,3.987068432551869,KNiIO6,4.0,133.5624281002173,1.751799999999999,7.670000000000002e-05,insertion,2.040999892500001,155.37199954981648,575.1838187951262,317.1142343786857,1173.9501123285927,1.0,0.0,0.0,0.0,0.5775035900000001,9,4.0,27.0,8.0,53.0,60.173700000000004,15.999,126.9045,2.2075,0.82,3.44,197.0,152.0,275.0,1.1161653103371383,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,0,0,1,1,0,1,0
mp-551758,0.116593056666665,3.476756322776121,AgClO4,3.0,99.01785879711768,2.3744,0.0,insertion,1.068098546666667,125.08870607255253,341.0697949811628,133.60706516050723,364.2961523312781,1.0,0.0,0.116593056666665,0.451552847142855,-0.70884156,6,3.0,24.0,8.0,47.0,53.10566666666666,15.999,107.868,2.8433333333333333,1.93,3.44,166.33333333333334,152.0,175.0,0.8032641740631369,0.76,6.941,1,3,0.98,1,0,0,1,0,0,0,0,0,0,1,0,1,0
mp-551806,0.0,5.015987140621791,CoTeMoO6,4.0,250.5841942568753,1.847299999999999,5.6e-06,insertion,0.095250092499992,68.61230198809898,322.00160051683406,6.535328111003855,30.670682234374112,1.0,0.0,0.0,0.114839689078965,2.75608643,18,4.0,32.25,8.0,52.0,74.6205475,15.999,127.6,2.395,1.88,3.44,189.75,152.0,209.0,0.706988920233785,0.72,24.305,2,12,1.31,0,1,0,0,0,0,1,0,0,0,1,0,1,0
mp-551826,0.0,4.928618689756621,NbTlBr4O,4.0,213.23694871625293,1.2501,5.14e-05,insertion,-0.6575843375,81.56138185027196,394.64929351279295,-53.63348724959564,-259.5151942194531,1.0,0.0,0.0,0.181282323290819,0.3275201,7,4.0,41.25,8.0,81.0,98.2970925,15.999,204.383,2.4050000000000002,1.6,3.44,184.5,152.0,207.0,0.9387047814231408,0.72,24.305,2,12,1.31,0,1,0,0,0,1,0,0,0,0,1,0,1,0
mp-552028,0.0,5.012983166317561,Nd2Ti2S2O5,4.0,175.013057900861,0.825299999999999,0.0,insertion,-1.5543866725000042,96.99260343929754,425.0920298849416,-150.76401011712215,-660.7573858391268,1.0,0.0,0.0,0.171113957916659,3.43730454,11,4.0,26.5,8.0,60.0,60.044,15.999,144.24,2.175,1.14,3.44,187.0,152.0,229.0,1.0390219760268147,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,1,0,0,1,0,1,0
mp-552191,0.0,7.383329571945535,Ba2TbBiO6,4.0,166.10410357579744,1.7302,2.4700000000000004e-05,insertion,-1.147910457499999,70.26568634505477,467.00133684760783,-80.65871615890327,-536.0757182338488,1.0,0.0,0.0,0.319059112840911,2.30736602,10,4.0,53.0,8.0,83.0,130.30868750000002,15.999,208.9804,2.1166666666666667,0.89,3.44,212.0,152.0,268.0,1.2777454102180659,0.72,24.305,2,12,1.31,0,1,0,0,0,1,0,0,0,0,1,0,1,0
mp-552963,0.0,4.892672333965616,Pr2Ti2S2O5,4.0,177.05331915559037,0.841499999999999,0.0,insertion,-1.569643342499996,98.17728609153426,420.001940570192,-154.10332349829426,-659.253249853081,1.0,0.0,0.0,0.173403853749992,3.43243124,11,4.0,26.25,8.0,59.0,59.21091499999999,15.999,140.90766,2.1725000000000003,1.13,3.44,189.5,152.0,239.0,1.0423491097836015,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,1,0,0,1,0,1,0
mp-553248,0.033342005795452,5.26422465089392,CsLaNb2O7,4.0,179.6799083471451,1.441399999999999,0.0004482,insertion,-2.143821977499999,90.2521514507176,435.9081970181048,-193.4845457967068,-934.5095729398128,1.0,0.0,0.033342005795452,0.298341480381941,2.43994709,11,4.0,40.25,8.0,57.0,95.1790805,15.999,138.9055,1.7325,0.79,3.44,235.5,152.0,343.0,1.1862370476988708,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,1,0,0,1,0,1,0
mp-553281,0.0,6.0057287427805,Ba2LaNbO6,4.0,166.57630491209474,3.0639,1.42e-05,insertion,-3.111422987500002,85.52291507051108,481.9138540977857,-266.0979639083985,-1499.4378436345723,1.0,0.0,0.0,0.433207365136357,2.70505773,10,4.0,40.5,8.0,57.0,96.2852175,15.999,138.9055,1.7575,0.89,3.44,216.75,152.0,268.0,1.1605278971226844,0.72,24.305,2,12,1.31,0,1,0,0,0,1,0,0,0,0,1,0,1,0
mp-553919,0.0,5.759769569276189,Ag6Mo2ClO7F3,5.0,300.85017134687985,1.5871,0.000373199999999,insertion,-0.218027837499991,50.19764399590724,265.944941155328,-10.944483768022078,-57.98340041415861,1.0,0.0,0.0,0.208263655833336,1.02717383,19,5.0,24.6,8.0,47.0,54.853080632,15.999,107.868,2.934,1.93,3.98,168.6,135.0,209.0,0.8672254608808485,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,0,0,1,1,0,0,1
mp-553997,0.0,2.604202981350949,Na2Mn(PO3)5,4.0,632.2531202359904,1.3872,7.9986969,insertion,2.430269641666664,53.31311025954157,138.0021134279604,129.56523336659146,335.3823467498117,1.0,0.0,0.0,0.045264884131944,0.47959484,46,4.0,14.75,8.0,25.0,31.225142825,15.999,54.93804,2.0275,0.93,3.44,189.0,152.0,227.0,1.0730136687541931,0.76,6.941,1,3,0.98,1,0,0,0,0,1,0,0,0,0,1,0,1,0
mp-554109,0.015658944583344,4.763481217752707,CuSeO4,3.0,143.97340076227482,0.0,2.0037356,insertion,0.6319199575000001,122.57367228887686,522.576773562031,77.45674978340602,330.22669253980587,1.0,0.0,0.015658944583344,0.219585223076919,2.07416181,12,3.0,23.666666666666668,8.0,34.0,52.839666666666666,15.999,78.97,2.63,1.9,3.44,160.66666666666666,140.0,190.0,0.7731106001084191,0.72,24.305,2,12,1.31,0,1,0,0,0,0,1,0,0,0,0,1,1,0
mp-554155,0.0,3.313599373274487,KSb(PO4)2,4.0,175.79638916325638,2.955899999999999,0.001062899999999,insertion,0.584398517500003,142.90083032824816,457.6881027158043,83.5110333933477,267.47224870450515,1.0,0.0,0.0,0.100325365192304,0.9463665,12,4.0,23.25,8.0,51.0,51.95776550000001,15.999,121.76,2.125,0.82,3.44,203.25,152.0,275.0,1.0711520278030877,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,0,0,1,1,0,1,0
mp-554370,0.022179563333333,1.966946819944717,TiSCl6O,4.0,521.1370041992848,2.6537,0.0005137,insertion,0.218156927499994,83.54526935583577,157.85098808598443,18.22597926982859,34.436286563676624,1.0,0.0,0.022179563333333,0.127839477500002,-1.72133337,18,4.0,15.75,8.0,22.0,32.8465,15.999,47.867,2.6799999999999997,1.54,3.44,173.5,152.0,187.0,0.8401587151643829,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,0,1,0,1,0,1,0
mp-554493,0.011076319437499,7.483203633174507,BiAsPbO5,4.0,253.45620589343605,2.2678000000000003,0.0008508,insertion,0.421694286666659,23.323097680405844,157.9835744076621,9.83521703919556,66.62077071488817,1.0,0.0,0.011076319437499,0.111038584463234,3.4817011,16,4.0,51.5,8.0,83.0,126.72524750000001,15.999,208.9804,2.4925,2.02,3.44,186.5,152.0,207.0,0.6442243398071823,0.76,6.941,1,3,0.98,1,0,0,0,0,1,0,0,0,0,1,0,1,0
mp-554548,0.0,4.206580795982517,BaMo2Se2O11,4.0,523.5308120605014,2.5898,0.0005714,insertion,0.062934207500004,39.689851533156286,165.88517455080608,2.497849352032014,10.439851996354832,1.0,0.0,0.0,0.07270211196969,0.48304887,32,4.0,35.0,8.0,56.0,82.06225,15.999,137.33,2.26,0.89,3.44,204.75,152.0,268.0,1.0588358387084058,0.72,24.305,2,12,1.31,0,1,0,0,0,0,1,0,0,0,1,0,1,0
mp-554631,0.024317047941164,3.8255175070967553,Sb2(PO4)3,3.0,917.507701688184,0.0572,3.997969099999999,insertion,2.776842955000001,146.3876306478669,508.7471258672287,406.4954608636715,1412.710872340913,1.0,0.0,0.024317047941164,0.063191462750005,3.55825415,68,3.0,24.666666666666668,8.0,51.0,56.244254000000005,15.999,121.76,2.56,2.05,3.44,179.33333333333334,152.0,206.0,0.7653103945458993,0.76,6.941,1,3,0.98,1,0,0,0,0,1,0,0,0,0,1,0,1,0
mp-554701,0.0,3.134459404780975,SbP(OF3)2,4.0,316.5082818537756,4.4149,0.0016358,insertion,2.719121789166662,171.47187509604464,466.5944120358509,466.2529118029194,1268.72703247009,1.0,0.0,0.0,0.086313889988424,-2.29796385,20,4.0,20.75,8.0,51.0,46.93279129,15.999,121.76,2.915,2.05,3.98,168.25,135.0,206.0,0.9458153449097063,0.76,6.941,1,3,0.98,1,0,0,0,0,0,0,0,1,0,1,0,1,0
mp-554810,0.0,3.936216916269468,Ba2VP2O9,4.0,896.9414123205983,2.5501,4.0013112,insertion,0.716956631666671,49.77259997114368,196.73931836588923,35.68479562460383,141.0535590120048,1.0,0.0,0.0,0.092964301986077,1.46240747,56,4.0,25.5,8.0,56.0,58.8110655,15.999,137.33,2.0374999999999996,0.89,3.44,194.75,152.0,268.0,1.0759608109344254,0.76,6.941,1,3,0.98,1,0,0,0,0,1,0,0,0,0,1,0,1,0
mp-554822,0.0,3.760385052430832,CsSb(PO4)2,4.0,196.3334166894587,2.958,2.35e-05,insertion,0.410040732499997,114.31319281623064,380.0800625861133,46.87306531678072,155.84830727145496,1.0,0.0,0.0,0.114470234423078,0.84697554,12,4.0,32.25,8.0,55.0,75.4095535,15.999,132.905452,2.1174999999999997,0.79,3.44,220.25,152.0,343.0,1.0833705121825434,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,0,0,1,1,0,1,0
mp-555184,0.0,4.910212589946849,SmTiClO3,4.0,190.51625433375835,3.2107,7.44e-05,insertion,-1.2600964125,91.21402612240276,444.1033900657353,-114.93846708652104,-559.6130886009213,1.0,0.0,0.0,0.109419511153859,1.39553083,12,4.0,27.25,8.0,62.0,62.429,15.999,150.4,2.3274999999999997,1.17,3.44,185.75,152.0,229.0,1.1388115149868598,0.72,24.305,2,12,1.31,0,1,0,0,0,1,0,0,0,0,1,0,1,0
mp-555219,0.009029470089283,5.861185219735638,CuWO3F2,4.0,188.9011059829956,0.0,2.0017651,insertion,0.9133822625000052,77.56550565703371,414.3607316924011,70.84695704897841,378.4697426043629,1.0,0.0,0.009029470089283,0.113947018458328,0.75956594,14,4.0,30.0,8.0,74.0,70.59685078999999,15.999,183.84,2.92,1.9,3.98,159.25,135.0,210.0,0.9570788891204319,0.72,24.305,2,12,1.31,0,1,0,0,0,1,0,0,0,0,0,1,1,0
mp-555286,0.0,3.427945927671024,CsNb(PO4)2,4.0,201.396607984984,2.5389,0.0049488,insertion,-1.5677415725,121.80842700052312,403.9011647530576,-190.9641348895516,-633.2126471645402,1.0,0.0,0.0,0.282540108156107,-0.41063958,12,4.0,29.75,8.0,55.0,68.196146,15.999,132.905452,2.005,0.79,3.44,220.5,152.0,343.0,1.1156014820116844,0.72,24.305,2,12,1.31,0,1,0,0,0,1,0,0,0,0,1,0,1,0
mp-555560,0.0,5.339739431143151,CdTeMoO6,4.0,268.65188523356164,3.189399999999999,0.000915399999999,insertion,0.2295545775,60.35011749690529,300.02065827909723,13.85364572407751,68.87111545253033,1.0,0.0,0.0,0.08594616105263,1.70184486,18,4.0,37.5,8.0,52.0,87.98975,15.999,127.6,2.3475,1.69,3.44,181.25,152.0,209.0,0.7576883704179883,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,1,0,0,1,0,1,0
mp-555641,0.00775428648284,3.3667279070310743,Nb2Te4Cl10O,4.0,526.1390523926644,1.19,0.0003193,insertion,2.041691436666662,24.962188235646625,77.69481407700529,50.96508596118102,158.62883657443015,1.0,0.0,0.00775428648284,0.028828612644677,0.54877372,17,4.0,29.5,8.0,52.0,67.9888425,15.999,127.6,2.5749999999999997,1.6,3.44,185.0,152.0,207.0,0.8692333787117626,0.76,6.941,1,3,0.98,1,0,0,0,0,0,0,0,1,0,1,0,1,0
mp-555656,0.177453711323527,2.5624183159118923,CuC2S2(OF)6,5.0,234.38435950321585,0.2434,1.0052387,insertion,-1.968315927499996,138.8716565758627,314.3387215516151,-273.34329351658016,-618.7179122600304,1.0,0.0,0.177453711323527,0.596214136342593,-0.27083912,17,5.0,13.6,6.0,29.0,28.525680631999997,12.011,63.55,2.8899999999999997,1.9,3.98,155.4,135.0,180.0,0.8189017035029297,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,0,1,0,1,0,1,0
mp-555658,0.046177380833332,8.054865994258897,Bi2MoO6,3.0,251.4649226769996,0.5192999999999991,0.0051477,insertion,-0.119128412499992,43.08575527866003,321.80022867556266,-5.132737627709933,-38.33555038425428,1.0,0.0,0.046177380833332,0.122966659078911,4.12605193,18,3.0,44.333333333333336,8.0,83.0,106.97646666666668,15.999,208.9804,2.5399999999999996,2.02,3.44,189.33333333333334,152.0,209.0,0.7825599018605539,0.72,24.305,2,12,1.31,0,1,0,0,0,0,1,0,0,0,1,0,1,0
mp-555683,0.0,4.754684069009376,DyMoClO4,4.0,249.98141379884896,2.7283,3.9300000000000007e-05,insertion,-0.139386787500003,72.42799864492514,331.6731158071353,-10.09550605617075,-46.23085011247334,1.0,0.0,0.0,0.128839508500001,0.4796233,14,4.0,33.25,8.0,66.0,77.47475,15.999,162.5,2.495,1.22,3.44,191.25,152.0,229.0,1.0121100071961875,0.72,24.305,2,12,1.31,0,1,0,0,0,1,0,0,0,0,1,0,1,0
mp-555920,0.000404240749996,3.440620283306882,Na2SrVP2O9,5.0,753.8321498903563,2.2868,3.9998081,insertion,0.9582357991666672,67.43797602219924,221.3806419542377,64.62148284781465,212.13485636304887,1.0,0.0,0.000404240749996,0.078939639322921,1.9846901,60,5.0,19.0,8.0,38.0,41.70480626,15.999,87.62,1.828,0.93,3.44,197.4,152.0,249.0,1.0423627007908522,0.76,6.941,1,3,0.98,1,0,0,0,0,0,1,0,0,0,1,0,1,0
mp-555993,0.012102440555561,5.256454282176617,CrAg3ClO4,4.0,300.141958796784,1.386099999999999,1.07e-05,insertion,0.275606447500007,55.010821232026295,285.24677220112994,15.161337013816754,78.61584954719733,1.0,0.0,0.012102440555561,0.168188713684209,0.95693861,18,4.0,24.0,8.0,47.0,52.82825,15.999,107.868,2.5475,1.66,3.44,172.0,152.0,189.0,0.8833034586143088,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,1,0,0,1,0,1,0
mp-556076,0.0,5.077583795068367,Sr2Co2O5,3.0,244.0344778071964,0.0,13.9991144,insertion,0.011093272500002,69.56799841623159,344.71491052426586,0.7717367637110201,3.824016437259765,1.0,0.0,0.0,0.09150308026316,2.6883401300000003,18,3.0,24.333333333333332,8.0,38.0,54.184063333333334,15.999,87.62,2.0900000000000003,0.95,3.44,197.66666666666666,152.0,249.0,1.2582130185306462,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,0,1,0,0,1,0,1
mp-556507,0.0,4.837273342753482,Sr2FeBrO3,4.0,492.9324665122417,1.1631,0.0,insertion,-2.110749700000002,72.21399690026125,326.89540917421897,-152.42567229302753,-689.9943868458606,1.0,0.0,0.0,0.299578778481479,3.04516351,28,4.0,26.75,8.0,38.0,59.83975,15.999,87.62,2.295,0.95,3.44,194.5,152.0,249.0,1.1222744762311936,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,1,0,0,1,0,1,0
mp-556540,0.0,2.9720749488549183,Na3Fe3(PO4)4,4.0,688.7708334668374,1.7179000000000002,29.9971544,insertion,1.883380680000006,64.13870639772303,189.67020435600705,120.79760046966436,357.2211984557568,1.0,0.0,0.0,0.039931084954545,0.61301357,52,4.0,15.0,8.0,26.0,31.450632825,15.999,55.84,2.0975,0.93,3.44,188.25,152.0,227.0,1.0401081674518278,0.76,6.941,1,3,0.98,1,0,0,0,0,1,0,0,0,0,1,0,1,0
mp-556560,0.0,3.2606856333644583,MnF3,2.0,114.00641645002692,0.4936,8.0000053,insertion,3.522112016666669,225.46077143068692,716.0055000691009,794.0980923429601,2521.8515757928085,1.0,0.0,0.0,0.034239468499997,-1.64994819,8,2.0,17.0,9.0,25.0,36.96822158,18.99840316,54.93804,2.765,1.55,3.98,166.0,135.0,197.0,1.7182694782833103,0.76,6.941,1,3,0.98,1,0,0,0,0,1,0,0,0,0,1,0,1,0
mp-556603,0.07392136232143,4.3678696254124905,FeWClO4,4.0,257.8593048649655,1.244,0.0,insertion,2.911982671666672,77.44378309704814,341.9608547089167,225.51495440691653,995.78408330069,1.0,0.0,0.07392136232143,0.037888413437499,-1.06055006,14,4.0,31.25,8.0,74.0,72.78225,15.999,183.84,2.6975,1.83,3.44,182.75,152.0,210.0,0.7374901129280762,0.76,6.941,1,3,0.98,1,0,0,0,0,0,0,1,0,0,1,0,1,0
mp-556640,0.042300851197915,7.602068497182316,CuBi(WO4)2,4.0,167.80022020288746,1.2814,9.9e-05,insertion,0.226249742499999,67.63724401882303,488.2122956910791,15.302909042668334,110.4579061854402,1.0,0.0,0.042300851197915,0.141026384615382,3.94862108,12,4.0,48.5,8.0,83.0,118.09235000000001,15.999,208.9804,2.4299999999999997,1.9,3.44,177.25,140.0,210.0,0.7009517339541528,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,0,1,0,1,0,1,0
mp-556692,0.060525536535076,3.6082273325517713,NaFe3(PO4)3,4.0,437.6025788894474,0.0817,28.000859,insertion,1.50959144500001,53.771954146942406,195.66668442466136,81.17368196115707,295.3767528789855,1.0,0.0,0.060525536535076,0.009357669208339,2.60201905,38,4.0,15.0,8.0,26.0,31.450632825,15.999,55.84,2.0975,0.93,3.44,188.25,152.0,227.0,1.0401081674518278,1.02,22.99,1,11,0.93,0,0,1,0,0,1,0,0,0,0,1,0,1,0
mp-556822,0.008205520625,3.187914435526929,Na2CuP2O7,4.0,590.6195162578038,0.8320000000000001,4.0268274,insertion,1.568076701666664,92.288467440828,271.1758017050602,144.7153956264849,425.2244567094842,1.0,0.0,0.008205520625,0.088173987564097,1.76850168,48,4.0,15.75,8.0,29.0,33.378132824999994,15.999,63.55,2.1149999999999998,0.93,3.44,174.75,140.0,227.0,1.0346819156951892,0.76,6.941,1,3,0.98,1,0,0,0,0,1,0,0,0,0,1,0,1,0
mp-556946,0.003803758333305,3.456222038392499,Rb2V2Cu(PO6)2,5.0,567.223041008239,0.947399999999999,1.9988597,insertion,-0.237350282500005,44.48692982720036,149.2122809123765,-10.55898536204394,-35.41557702702279,1.0,0.0,0.003803758333305,0.109164081837605,0.59031175,38,5.0,22.4,8.0,37.0,49.3864524,15.999,85.468,1.996,0.82,3.44,190.8,140.0,303.0,0.9551073238123556,0.72,24.305,2,12,1.31,0,1,0,0,0,1,0,0,0,0,1,0,1,0
mp-557190,0.117870976794857,2.779619199652321,Mn(PO3)3,3.0,697.4118673908995,0.0,2.899999999999999e-06,insertion,4.511564209166659,89.69858041321287,228.9198917573856,404.6809050053087,1032.7867904189266,1.0,0.0,0.117870976794857,0.052760176071456,1.11734693,52,3.0,16.0,8.0,25.0,33.97026733333333,15.999,54.93804,2.393333333333333,1.55,3.44,176.33333333333334,152.0,197.0,0.9612665256490175,0.76,6.941,1,3,0.98,1,0,0,0,0,0,1,0,0,0,0,1,1,0
mp-557438,0.04131336578947,7.237584411582504,Sm2Ti3(BiO6)2,4.0,241.88514574316423,1.4955,0.014377899999999,insertion,-2.753549892500007,49.6977342151917,322.1141812414956,-136.845190705735,-886.9574691302479,1.0,0.0,0.04131336578947,0.362060552958334,4.56288473,19,4.0,43.75,8.0,83.0,105.81160000000001,15.999,208.9804,2.0425,1.17,3.44,193.75,152.0,229.0,0.9945308776838789,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,1,0,0,1,0,1,0
mp-557663,0.060734956874999,3.609142277909185,MnB4O7,3.0,386.8049477489525,2.4538,0.0,insertion,-3.013348198333337,62.72335305327053,223.85936196332256,-189.0073029164986,-674.5662050522285,1.0,0.0,0.060734956874999,0.229864126414277,4.76532186,48,3.0,12.666666666666666,5.0,25.0,27.249013333333334,10.81,54.93804,2.3433333333333333,1.55,3.44,180.33333333333334,152.0,197.0,0.9808329793259061,0.76,6.941,1,3,0.98,1,0,0,0,0,0,1,0,0,0,1,0,1,0
mp-558004,0.00713818098217,3.789128827766198,BaCaVP2O9,5.0,761.2865744204312,2.5735,4.0000013,insertion,1.5282628291666591,60.742705583530565,226.9518297519816,92.83081908632384,346.8420454213134,1.0,0.0,0.00713818098217,0.060479661578694,2.08435098,56,5.0,24.4,8.0,56.0,55.06485240000001,15.999,137.33,1.8299999999999996,0.89,3.44,202.0,152.0,268.0,1.040937077829395,0.76,6.941,1,3,0.98,1,0,0,0,0,1,0,0,0,0,1,0,1,0
mp-558005,0.0,4.836710623701364,HoMoClO4,4.0,247.4106932266188,2.7162,7.810000000000001e-05,insertion,-0.314187197499999,71.95541938365399,355.110343786024,-22.60747156108742,-111.57112371739238,1.0,0.0,0.0,0.137158479499995,0.47391304,14,4.0,33.5,8.0,67.0,78.0823325,15.999,164.93033,2.4975,1.23,3.44,188.0,152.0,216.0,1.007914513570802,0.72,24.305,2,12,1.31,0,1,0,0,0,1,0,0,0,0,1,0,1,0
mp-558049,0.0,2.880037972609264,Na2V3P2O13,4.0,1081.0514824577365,1.7762,3.9984712,insertion,2.204863386666654,111.06527344582824,317.5447936289167,244.8837549508269,700.1428890990171,1.0,0.0,0.0,0.074452680946995,1.73213893,80,4.0,14.25,8.0,23.0,30.226007824999996,15.999,50.9415,2.0475000000000003,0.93,3.44,184.5,152.0,227.0,1.0618341050591031,0.76,6.941,1,3,0.98,1,0,0,0,0,0,1,0,0,0,1,0,1,0
mp-558110,0.001921049999999,2.149604426677374,TiS2,2.0,86.51610107142402,0.0,1.7e-06,insertion,1.799775530000003,198.54894882157072,613.2840252850938,357.3435395962859,1103.773581648015,1.0,0.0,0.018747561111112,0.040091052499999,1.19476894,3,2.0,19.0,16.0,22.0,39.9685,32.07,47.867,2.06,1.54,2.58,183.5,180.0,187.0,0.7353910524340095,1.02,22.99,1,11,0.93,0,0,1,0,0,0,0,0,0,1,0,1,1,0
mp-558113,0.005020945724657,5.127713480105966,Ba6Nb2Ir(ClO6)2,5.0,474.384540519078,0.0,1.0019551,insertion,0.328058476666664,18.20961166600062,92.23407384543444,5.973817463839684,30.258169762493853,1.0,0.0,0.005020945724657,0.060640580557141,2.471965469999999,23,5.0,39.8,8.0,77.0,94.781074,15.999,192.22,2.258,0.89,3.44,200.8,152.0,268.0,1.0628358292793858,0.76,6.941,1,3,0.98,1,0,0,0,0,0,0,0,0,1,0,1,1,0
mp-558123,0.0,4.243875438865562,V2Ge(O2F)2,4.0,432.7817463415937,1.876599999999999,16.0003915,insertion,-1.242600017499984,47.42052862543289,196.28202756603875,-58.9247496998214,-243.9000508884921,1.0,0.0,0.0,0.097601918614861,2.5396924,36,4.0,18.0,8.0,32.0,39.64222579,15.999,72.63,2.7649999999999997,1.63,3.98,169.25,135.0,211.0,1.1239958481536607,0.72,24.305,2,12,1.31,0,1,0,0,0,0,1,0,0,0,1,0,1,0
mp-558128,0.0,5.517636640680506,KNd2NbO6,4.0,310.8735527572727,3.6157,0.001093499999999,insertion,-0.922033633333332,25.772856544172377,140.5186914276162,-23.76344056080202,-129.56295960825042,1.0,0.0,0.0,0.060918170535712,1.58938891,20,4.0,32.0,8.0,60.0,73.06091750000002,15.999,144.24,1.75,0.82,3.44,215.75,152.0,275.0,1.1712671201167848,0.76,6.941,1,3,0.98,1,0,0,0,0,1,0,0,0,0,1,0,1,0
mp-558223,0.0,4.660900440588609,TbMoClO4,4.0,252.46429714348963,2.748,0.0005995,insertion,-0.324812522499999,73.13448441568131,349.95663586853993,-23.75499636479434,-113.67029766207422,1.0,0.0,0.0,0.129852879833347,0.54956929,14,4.0,33.0,8.0,65.0,76.5810875,15.999,158.92535,2.92,2.16,3.44,189.25,152.0,221.0,0.6729041536504288,0.72,24.305,2,12,1.31,0,1,0,0,0,1,0,0,0,0,1,0,1,0
mp-558418,0.0359417490625,2.583137285266105,NaCrF6,3.0,121.48115838519388,0.0,0.9997908,insertion,3.7214360416666654,264.2384626843214,661.922770812464,983.346538628026,2463.303256101368,1.0,0.0,0.0359417490625,0.264188384916671,-3.21101417,8,3.0,14.666666666666666,9.0,24.0,31.328057486666665,18.99840316,51.996,2.19,0.93,3.98,183.66666666666666,135.0,227.0,1.5925765287734213,0.76,6.941,1,3,0.98,1,0,0,0,0,0,0,0,0,1,0,1,0,1
mp-558509,0.023227049728495,3.962590050143657,BaVSi2O7,4.0,597.462500915363,2.2023,4.999999999999999e-06,insertion,-0.656219573333336,37.23402227105522,143.75107042472223,-24.43369420819579,-94.33226610032158,1.0,0.0,0.023227049728495,0.140141119293461,3.283476,44,4.0,25.25,8.0,56.0,58.088875,15.999,137.33,1.965,0.89,3.44,202.25,152.0,268.0,1.0720230097033054,0.76,6.941,1,3,0.98,1,0,0,0,0,0,0,1,0,0,1,0,1,0
mp-558830,0.013359836111116,5.086003785571592,ZnTeMoO6,4.0,251.3631142081916,3.0952,3.4900000000000015e-05,insertion,0.255287827500002,67.49338423941273,319.89383070048933,17.230239433102604,81.66500107018162,1.0,0.0,0.013359836111116,0.109323606499997,2.03327886,18,4.0,33.0,8.0,52.0,76.23724999999999,15.999,127.6,2.3375,1.65,3.44,176.5,139.0,209.0,0.7694316083967436,0.72,24.305,2,12,1.31,0,1,0,0,0,0,1,0,0,0,1,0,1,0
