,density,nelements,volume,band_gap,total_magnetization,energy_grav,energy_vol,num_steps,max_voltage_step,stability_discharge,e_fermi,nsites,num_unique_elements,avg_atomic_number,min_atomic_number,max_atomic_number,avg_atomic_mass,min_atomic_mass,max_atomic_mass,avg_electronegativity,min_electronegativity,max_electronegativity,avg_covalent_radius,min_covalent_radius,max_covalent_radius,std_electronegativity,ionic_radius_ion,atomic_weight_ion,charge_ion,atomic_number_ion,electronegativity_ion,working_ion_Li,working_ion_Mg,working_ion_Na,crystal_system_Cubic,crystal_system_Hexagonal,crystal_system_Monoclinic,crystal_system_Orthorhombic,crystal_system_Tetragonal,crystal_system_Triclinic,crystal_system_Trigonal,is_metal_False,is_metal_True,theoretical_False,theoretical_True,exp_band_gap,exp_energy_vol,theo_band_gap,theo_energy_vol,material_id,formula_pretty
341,-0.3858667414495887,0.6657926694244705,-0.5342327216052967,-0.8088329732741192,-0.21254873732489354,-0.3014250259842589,-0.2648614604521252,-0.338524243070804,-0.2807209093712016,-0.04837691567180512,-0.8799553733200242,-0.738653111548417,0.6657926694244705,0.40564306397314953,0.4417349988383212,0.36114689013919643,0.32431191696433154,0.4065964612361117,0.2983828744280728,-0.9426630397274292,-1.4198932561240978,-0.08275297469147197,2.3691803927282065,0.3820071422726114,2.7150707176307156,0.4938164944718289,-0.6780932454973677,1.4429944633676535,1.5859716650838942,1.4529895410674203,1.5821495553169382,0,1,0,0,0,1,0,0,0,0,0,1,1,0,-0.8088329732741192,-0.2648614604521252,-0.0,-0.0,mp-1104584,KMn2(MoO5)2
1547,-0.9786836375800154,-0.6561991151099974,1.0696434548429872,-0.8088329732741192,0.2007887082321265,0.9263858811949539,0.5225760839131486,-0.338524243070804,-0.2807209093712016,-0.6905175281292648,-1.0766568676334778,0.862777274886748,-0.6561991151099974,-0.5265044539237258,0.4417349988383212,-0.7171423019176952,-0.5528147838439076,0.4065964612361117,-0.6979746223395503,0.4319727030228247,0.6894323107550971,-0.08275297469147197,-0.29437485752083525,0.3820071422726114,-0.6104173770928731,-0.4070119058632275,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,1,0,0,0,0,0,1,0,1,-0.0,0.0,-0.8088329732741192,0.5225760839131486,mp-695952,Cr3(PO4)4
2399,-0.8179339478522167,-0.6561991151099974,-0.9207133114027133,1.4157190373763053,-0.7860297767380252,2.5922926720400445,1.7584934507853354,1.9708144052042835,2.1664189139734895,-0.1323061917235038,-2.2928793517452153,-0.9969483351669919,-0.6561991151099974,-0.8041654167015182,0.4417349988383212,-0.777047257031967,-0.7586646951334938,0.4065964612361117,-0.721878225659873,2.275293775206022,0.6140992547951258,1.7241174339768628,-1.70638005042394,-1.5543553622991026,-0.9971020392700346,1.0518895759970373,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,1.4157190373763053,1.7584934507853354,mp-760313,VOF3
1471,1.0480002641993476,-0.6561991151099974,-0.436514338616891,0.9803259710269813,-0.7860185136353576,-0.9399291554242768,-0.8831749432053471,-0.338524243070804,-0.2807209093712016,0.6781409860211137,0.053181375522081166,-0.583675977377272,-0.6561991151099974,1.774114951949413,0.4417349988383212,1.1998162617390011,1.7737505738448225,0.4065964612361117,1.2363924575432446,-0.9924117618460105,-1.2441161255508313,-0.08275297469147197,2.4269442415287883,0.3820071422726114,2.444391454106703,1.4440999774520882,-0.6780932454973677,1.4429944633676535,1.5859716650838942,1.4529895410674203,1.5821495553169382,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0.9803259710269813,-0.8831749432053471,0.0,-0.0,mp-640553,BaNb2O6
336,-1.0240582398446318,1.9877844539589384,-0.6651932456209521,-0.48223808227117554,-0.622191844250236,0.10534013695916805,-0.05954392015029245,-0.338524243070804,-0.2807209093712016,0.0680117475426266,-1.3192381051730584,-0.738653111548417,1.9877844539589384,-0.7724327352411992,0.4417349988383212,-0.6572373468034235,-0.7523377590128476,0.4065964612361117,-0.6312839090986572,0.394268408364532,-1.1436720509375362,1.7241174339768628,0.054775517451569014,-1.5543553622991026,0.8589843391803406,1.255673902152326,-0.6780932454973677,1.4429944633676535,1.5859716650838942,1.4529895410674203,1.5821495553169382,0,1,0,0,0,0,0,0,1,0,1,0,1,0,-0.48223808227117554,-0.05954392015029245,-0.0,-0.0,mp-1104356,Na2MnP2O7F3
2715,-0.5779992366387666,1.9877844539589384,1.7347334257714084,-0.8088329732741192,-0.6222414182846677,-0.5137735956297956,-0.419324839712912,1.9708144052042835,6.6056699939842645,-0.05241449788310755,-1.2779934865070521,1.069413453781608,1.9877844539589384,0.5603398860922055,-0.2511629276263421,2.8172500498243385,0.6519864484745852,-0.30614988631215023,2.860577132121187,0.03607760911075074,-1.1436720509375362,-0.08275297469147197,0.7479417030585485,0.3820071422726114,0.8589843391803406,-0.3728249189691885,4.308986414502856,1.280440150771868,-0.6305282887554627,1.213432280049126,-0.9390439540519465,0,0,1,0,0,0,1,0,0,0,0,1,0,1,-0.0,-0.0,-0.8088329732741192,-0.419324839712912,mp-768876,Na2Bi2C4SO16
1091,-0.7443658701012661,-0.6561991151099974,0.4653052357499276,-0.6385227540394558,0.19339031603076148,0.7769881250096784,0.4990132597313608,-0.338524243070804,-0.2807209093712016,-0.49586949572953287,-0.09271829454813722,0.552823006544458,-0.6561991151099974,-0.5265044539237258,0.4417349988383212,-0.7171423019176952,-0.5528147838439076,0.4065964612361117,-0.6979746223395503,0.4319727030228247,0.6894323107550971,-0.08275297469147197,-0.29437485752083525,0.3820071422726114,-0.6104173770928731,-0.4070119058632275,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-0.0,0.0,-0.6385227540394558,0.4990132597313608,mp-26778,CrP2O7
1476,1.8468602281271054,0.6657926694244705,-0.8663368064269,2.735322688999246,-0.7860305303419854,-1.2885178892242555,-1.3108808290687433,-0.338524243070804,-0.2807209093712016,3.261233311668348,0.8798550311352029,-0.9969483351669919,0.6657926694244705,2.190606396116102,0.4417349988383212,1.1998162617390011,2.1965256890387725,0.4065964612361117,1.2363924575432446,-1.2333003110517684,-1.2441161255508313,-0.08275297469147197,2.600235787930533,0.3820071422726114,2.444391454106703,0.6186322830493565,-0.6780932454973677,1.4429944633676535,1.5859716650838942,1.4529895410674203,1.5821495553169382,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2.735322688999246,-1.3108808290687433,0.0,-0.0,mp-6492,Ba2YSbO6
2825,0.47901531516556045,0.6657926694244705,-0.9054472017514236,-0.8088329732741192,0.028914613426180496,-0.04948700579621157,0.11422147318862451,-0.338524243070804,-0.2807209093712016,-0.3543555109399598,0.643024931470521,-0.738653111548417,0.6657926694244705,-0.4273398243602283,-1.2905098173233371,-0.4176175263463364,-0.42922469698311244,-1.2017296123814427,-0.43606638833006056,-0.8012719347588312,-1.0181169576709177,-0.08275297469147197,-0.8078312913037823,-0.9848369786015397,-0.41707504600429235,0.10076093148693938,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,0,0,0,0,1,0,1,0,1,-0.0,0.0,-0.8088329732741192,0.11422147318862451,mp-771350,Li3FeCu3O8
702,-0.5844341289669438,-0.6561991151099974,-0.16805374952616403,0.9458631972524374,-0.7858223800133427,0.019533262889172686,0.0035688159969494465,-0.338524243070804,-0.2807209093712016,-0.2576467769687033,-0.4494013937848917,-0.06708553014012195,-0.6561991151099974,-0.5661703057491245,0.4417349988383212,-0.777047257031967,-0.5694741148558823,0.4065964612361117,-0.721878225659873,0.4005524574742467,0.6140992547951258,-0.08275297469147197,-0.5511030744123077,0.3820071422726114,-0.9584335730523185,-0.3484882258134277,-0.6780932454973677,1.4429944633676535,1.5859716650838942,1.4529895410674203,1.5821495553169382,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0.9458631972524374,0.0035688159969494465,mp-1372210,VPO5
1030,-0.48269144750798904,-0.6561991151099974,-0.325810627175595,-0.7908001265316262,-0.7857115510830945,0.09162605434291744,-0.01024058209958688,-0.338524243070804,-0.2807209093712016,-0.709996668611601,0.6257510989721689,-0.4803578879298419,-0.6561991151099974,0.544473545362046,0.4417349988383212,0.9002914861676423,0.5493393827937636,0.4065964612361117,0.8834487840511414,0.8404358951543281,1.6687620382347232,-0.08275297469147197,0.14206311119467174,0.3820071422726114,0.04694654860830145,-1.0912453507961495,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-0.0,-0.0,-0.7908001265316262,-0.01024058209958688,mp-26342,SbP2O7
1063,-1.0023803254211137,-0.6561991151099974,0.4308221940757071,-0.8088329732741192,0.36203339938770784,1.60177587318181,1.0019049152520394,6.589491701754459,4.755974300808305,-0.6132107694049221,-0.5898228214673352,0.24286873820216803,-0.6561991151099974,-0.44717275027292797,0.4417349988383212,-0.5973323916891518,-0.4920860323882113,0.4065964612361117,-0.6108381110419495,0.6100207611314274,1.1163196278616012,-0.08275297469147197,-0.1660107490750969,0.3820071422726114,-0.41707504600429235,-0.7243808750972488,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,0,0,0,0,1,0,1,0,1,-0.0,0.0,-0.8088329732741192,1.0019049152520394,mp-26582,Fe2(PO4)3
2962,0.48219236738890986,-0.6561991151099974,-0.6928254088900023,0.3394586342951285,-0.3764399545274841,0.8063897972671175,1.018388219528639,-0.338524243070804,-0.2807209093712016,-0.15211482670595555,-0.5205436813711117,-0.583675977377272,-0.6561991151099974,0.10814917528265743,0.4417349988383212,-0.4775224814606082,-0.005301359714292708,0.4065964612361117,-0.5407211013175413,0.3691322119256702,1.2418747211282195,-0.08275297469147197,-0.6537943611688979,0.3820071422726114,-0.4944119784397246,-0.5074356496470603,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,0.3394586342951285,1.018388219528639,mp-773511,Co5NiO12
2696,0.4668143951125288,0.6657926694244705,-0.4601307994912378,-0.8088329732741192,0.9341708940011858,0.5718192306874645,0.7057295427596105,-0.338524243070804,-0.2807209093712016,0.33272450070885146,0.03892007994912752,-0.27372170903498194,0.6657926694244705,0.16764795302075586,0.4417349988383212,-0.53742743657488,0.08407737301397258,0.4065964612361117,-0.5407211013175413,-0.36924355846589535,0.41321110556853624,-0.08275297469147197,0.48222799857587384,0.3820071422726114,-0.3010696473511439,-0.674938892275086,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,1,0,0,0,0,0,1,0,1,-0.0,0.0,-0.8088329732741192,0.7057295427596105,mp-768595,Mn3Fe3(CoO8)2
2731,-0.8751515466566467,1.9877844539589384,0.9584575620118275,0.5916179412443354,0.6884390648882032,-0.3819335461164663,-0.36608382744764756,-0.338524243070804,-0.2807209093712016,-0.7324036102085054,0.156424454914618,1.069413453781608,1.9877844539589384,-0.820031757431678,-0.2511629276263421,-0.5973323916891518,-0.8100216349485511,-0.30614988631215023,-0.6108381110419495,-0.3283972392527439,-1.1436720509375362,-0.08275297469147197,0.5476936938831992,0.3820071422726114,0.8589843391803406,-0.36436477101338194,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0.0,-0.0,0.5916179412443354,-0.36608382744764756,mp-769488,Na5Fe2P2(CO7)2
2034,0.5619627937506059,0.6657926694244705,-0.6196572067563861,-0.19541563658361918,1.5897369096001837,-0.05842677497563144,0.09722224789672716,1.9708144052042835,-0.1407274578858931,-0.37790848069723537,0.8332953716082044,-0.3770397984824119,0.6657926694244705,-0.48683860209832674,-1.2905098173233371,-0.53742743657488,-0.4839280867479749,-1.2017296123814427,-0.5407211013175413,-0.8169820575331195,-1.0181169576709177,-0.08275297469147197,0.19340875457296577,0.3820071422726114,-0.41707504600429235,0.10510350508604059,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-0.0,0.0,-0.19541563658361918,0.09722224789672716,mp-756115,Li3Fe5(CoO6)2
2308,-0.5230210996345024,-0.6561991151099974,-1.0560829030162062,0.37091593361259106,-0.7860303910890797,-0.20678589308759004,-0.18675258999195526,-0.338524243070804,-0.2807209093712016,0.8290999670493865,-1.164671910912005,-1.1002664246144218,-0.6561991151099974,-0.8041654167015182,0.4417349988383212,-0.777047257031967,-0.7586646951334938,0.4065964612361117,-0.721878225659873,2.275293775206022,0.6140992547951258,1.7241174339768628,-1.70638005042394,-1.5543553622991026,-0.9971020392700346,1.0518895759970373,-0.6780932454973677,1.4429944633676535,1.5859716650838942,1.4529895410674203,1.5821495553169382,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0.0,-0.0,0.37091593361259106,-0.18675258999195526,mp-759163,VOF2
1567,-0.6707267818728687,0.6657926694244705,1.668809271518221,-0.8088329732741192,0.5246811946298483,0.1864926454474081,0.052070045227533945,-0.338524243070804,-0.2807209093712016,-0.49766473824484997,0.10087969192898678,2.205912437703338,0.6657926694244705,-0.8735806573959665,-1.2905098173233371,-0.6572373468034235,-0.8258992219948049,-1.2017296123814427,-0.6312839090986572,-0.7934168733716871,-1.0181169576709177,-0.08275297469147197,0.020117208171220924,0.3820071422726114,-0.3010696473511439,0.2474856319391755,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,0,0,1,0,0,0,1,0,1,-0.0,0.0,-0.8088329732741192,0.052070045227533945,mp-704184,LiMn(PO3)4
2365,0.215536509886551,-0.6561991151099974,0.10895530237180896,-0.8088329732741192,0.033104209112679625,0.34724805828121597,0.453922615283398,-0.338524243070804,-0.2807209093712016,-0.04891998253464356,0.07635955068188667,0.656141095991888,-0.6561991151099974,-0.8834971203523163,-1.2905098173233371,-0.53742743657488,-0.8219640415559464,-1.2017296123814427,-0.5407211013175413,-0.6048954000802236,-1.0181169576709177,-0.08275297469147197,-0.1660107490750969,0.3820071422726114,-0.4944119784397246,1.115424213672777,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,1,0,0,0,0,0,1,0,1,-0.0,0.0,-0.8088329732741192,0.453922615283398,mp-759802,Li4Co5O12
914,-0.5990874885232335,-0.6561991151099974,-0.627979885826072,-0.8088329732741192,-0.13070139212694312,0.7280326198286408,0.5124675589487279,-0.338524243070804,-0.2807209093712016,-0.7621854603857307,-0.13068341906076766,-0.583675977377272,-0.6561991151099974,-0.48683860209832674,0.4417349988383212,-0.5973323916891518,-0.5377236259138772,0.4065964612361117,-0.6108381110419495,0.30629172082851575,1.1163196278616012,-0.08275297469147197,0.6041739015993225,0.3820071422726114,0.20162041347916604,-0.42518367784210226,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,1,0,0,0,0,0,1,0,1,-0.0,0.0,-0.8088329732741192,0.5124675589487279,mp-25240,Fe(SiO3)2
2639,-0.8155890279243265,1.9877844539589384,-0.30185760940416745,-0.8088329732741192,-0.4441056035985611,0.061914143794377,-0.05903379683111864,-0.338524243070804,-0.2807209093712016,-0.517277770916129,-0.41930203100174385,-0.27372170903498194,1.9877844539589384,-0.7486332241459597,-0.2511629276263421,-0.4176175263463364,-0.73693859534552,-0.30614988631215023,-0.43606638833006056,-0.2844088954847378,-1.1436720509375362,-0.08275297469147197,-0.2841057288451747,-0.9848369786015397,0.8589843391803406,-0.3932587000600114,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,1,0,0,0,0,0,1,0,1,-0.0,-0.0,-0.8088329732741192,-0.05903379683111864,mp-767534,Na2CuPCO7
92,2.357165690781658,-1.9781908996444653,-0.532749790348295,-0.8088329732741192,-0.7858554239087323,-0.14922548965165475,0.26703115775353864,1.9708144052042835,0.2472267389601442,-0.29773519600734266,-0.004230162292870513,-0.7903121562721319,-1.9781908996444653,3.02358928444948,0.4417349988383212,2.8172500498243385,3.215090457701773,0.4065964612361117,2.860577132121187,1.3745800694801404,1.5934289822747525,-0.08275297469147197,0.1548995220392447,0.3820071422726114,0.0856150148260176,0.00795613075563116,-0.6780932454973677,1.4429944633676535,1.5859716650838942,1.4529895410674203,1.5821495553169382,0,1,0,0,0,0,1,0,0,0,0,1,0,1,-0.0,0.0,-0.8088329732741192,0.26703115775353864,mp-1043373,Bi2O5
1647,-0.14485580211870727,-0.6561991151099974,-0.8402418528534187,-0.8088329732741192,0.6884109358012505,0.2554911645400442,0.19782308647706368,-0.338524243070804,-0.2807209093712016,-0.18464934117754064,-0.265435240649023,-0.8936302457195618,-0.6561991151099974,-0.7248337130507204,0.4417349988383212,-0.6572373468034235,-0.6955260675729452,0.4065964612361117,-0.6312839090986572,2.191506453743149,0.41321110556853624,1.7241174339768628,-1.244269260019287,-1.5543553622991026,-0.3010696473511439,1.2595174146256294,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,0,0,0,0,1,0,1,0,1,-0.0,0.0,-0.8088329732741192,0.19782308647706368,mp-752737,Mn2OF3
553,-0.6839942335393899,1.9877844539589384,-0.5842388930954385,-0.8088329732741192,-0.5399514863956428,0.3726277845175246,0.24100538315296904,-0.338524243070804,-0.2807209093712016,-0.8495120225712817,0.1778254005139542,-0.5320169326535569,1.9877844539589384,-0.510638113193566,0.4417349988383212,-0.5973323916891518,-0.5713383235389854,0.4065964612361117,-0.6108381110419495,-1.4846622754403858,-1.1436720509375362,-0.08275297469147197,1.9494297581106477,0.3820071422726114,1.0136582040512052,0.04369266900237299,-0.6780932454973677,1.4429944633676535,1.5859716650838942,1.4529895410674203,1.5821495553169382,0,1,0,0,0,1,0,0,0,0,0,1,0,1,-0.0,0.0,-0.8088329732741192,0.24100538315296904,mp-1221093,NaCaFe(SiO3)4
1704,0.24064809811141033,-0.6561991151099974,-1.069314415803437,-0.8088329732741192,-0.622279393371189,1.4823562061601108,1.57324813168773,-0.338524243070804,-0.2807209093712016,-0.12869929646227302,-0.4554791991469673,-1.048607379890707,-0.6561991151099974,-0.12984593566973623,0.4417349988383212,-0.53742743657488,-0.1763339984394148,0.4065964612361117,-0.5407211013175413,-0.01838414984011741,0.3881000869152124,-0.08275297469147197,-0.03764664062936069,0.3820071422726114,-0.4944119784397246,0.04979252104254832,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,1,0,0,0,0,0,1,0,1,-0.0,0.0,-0.8088329732741192,1.57324813168773,mp-753158,Ti(CoO3)2
80,-0.24105228487563007,-0.6561991151099974,-0.613256206570378,2.0119049871795336,-0.7859569147029506,-1.1450553227707494,-0.982244279317885,-0.338524243070804,-0.2807209093712016,1.6874235128575243,-0.663649403387221,-0.6869940668247019,-0.6561991151099974,-0.01084838019353941,0.4417349988383212,-0.3577125712320647,-0.07416924890736104,0.4065964612361117,-0.39413024215405584,-0.25927269904587325,0.3881000869152124,-0.08275297469147197,-1.3983061901541713,-1.0987406553410524,-0.6877543095283054,0.29584516078943457,-0.6780932454973677,1.4429944633676535,1.5859716650838942,1.4529895410674203,1.5821495553169382,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0.0,-0.0,2.0119049871795336,-0.982244279317885,mp-1042941,Ti2ZnO5
632,1.9217258162322428,0.6657926694244705,-0.40294855275360375,-0.035925125394451154,-0.622201125046834,-1.0703820348729054,-1.0674182348373054,-0.338524243070804,-0.2807209093712016,2.1946345330830757,1.6882596526043328,-0.4803578879298419,0.6657926694244705,1.5361198409970194,0.4417349988383212,1.1998162617390011,1.4989210608964696,0.4065964612361117,1.2363924575432446,-0.6677358911773781,-1.2441161255508313,-0.08275297469147197,2.176634230059601,0.3820071422726114,2.444391454106703,0.23905140264112515,-0.6780932454973677,1.4429944633676535,1.5859716650838942,1.4529895410674203,1.5821495553169382,0,1,0,0,0,1,0,0,0,0,1,0,0,1,-0.0,-0.0,-0.035925125394451154,-1.0674182348373054,mp-1288525,Ba2FeMoO6
1010,0.055729144065133816,-0.6561991151099974,-0.23585665438973016,-0.8088329732741192,-0.7840397789933414,0.07145734100511775,0.13031250084723844,-0.338524243070804,-0.2807209093712016,-0.7426581304324644,-0.5916575308469764,-0.4803578879298419,-0.6561991151099974,1.8137808037748124,0.4417349988383212,2.8172500498243385,1.927275385256413,0.4065964612361117,2.860577132121187,0.8090156496057516,1.5934289822747525,-0.08275297469147197,0.16773593288381766,0.3820071422726114,0.0856150148260176,-1.0446362494372563,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,1,0,0,0,0,0,1,0,1,-0.0,0.0,-0.8088329732741192,0.13031250084723844,mp-26210,BiP2O7
767,-0.2349743166169376,-0.6561991151099974,-0.41117007083075185,-0.8088329732741192,0.03309583755564235,0.06732309250406525,0.07757411619873894,-0.338524243070804,-0.2807209093712016,-0.8495120225712817,-0.13668929273194394,-0.3770397984824119,-0.6561991151099974,-0.8041654167015182,0.4417349988383212,-0.777047257031967,-0.7586646951334938,0.4065964612361117,-0.721878225659873,2.275293775206022,0.6140992547951258,1.7241174339768628,-1.70638005042394,-1.5543553622991026,-0.9971020392700346,1.0518895759970373,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,0,0,0,1,0,0,1,0,1,-0.0,0.0,-0.8088329732741192,0.07757411619873894,mp-1568809,V3(OF3)2
2129,-0.3517144999806417,0.6657926694244705,-0.6285793790940771,-0.010578957473057002,-0.786027491352102,0.23772481466871395,0.17988393390664845,-0.338524243070804,-0.2807209093712016,-0.4209371499347029,0.5277821479620711,-0.5320169326535569,0.6657926694244705,-0.516587990967376,0.4417349988383212,-0.4176175263463364,-0.5530440490991431,0.4065964612361117,-0.43606638833006056,-0.48706947927305877,-0.18945334211123377,-0.08275297469147197,-0.6730489774357584,-0.9848369786015397,0.20162041347916604,-0.4169503642333545,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.0,0.0,-0.010578957473057002,0.17988393390664845,mp-756830,MgCu2(SiO3)4
2122,-0.4111197883651008,0.6657926694244705,-0.3382463537866107,-0.26914994326403857,0.6066967573378932,0.7158700508564847,0.5305045918424813,-0.338524243070804,-0.2807209093712016,-0.8277005754881764,0.14469852006645725,-0.27372170903498194,0.6657926694244705,-0.18934471340783465,0.4417349988383212,-0.5973323916891518,-0.24720667105251548,0.4065964612361117,-0.6108381110419495,-0.12573665546442153,0.41321110556853624,-0.08275297469147197,0.2511726033735474,0.3820071422726114,-0.3010696473511439,-0.775586350950459,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-0.0,0.0,-0.26914994326403857,0.5305045918424813,mp-756786,Mn3Fe(PO4)4
1548,-1.1684960437987915,-0.6561991151099974,3.620620173645426,-0.7683592505854107,-0.09149097669660078,0.5061255732482193,0.16345314659049232,-0.338524243070804,-0.2807209093712016,-0.5601457335265703,-1.1727686841439635,2.8258209743879177,-0.6561991151099974,0.18748087893345547,0.4417349988383212,0.36114689013919643,0.14158468064196178,0.4065964612361117,0.2983828744280728,0.9556434621657764,1.9449832434212853,-0.08275297469147197,0.2190815762621117,0.3820071422726114,0.1629519472614499,-1.2514812148887726,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-0.0,0.0,-0.7683592505854107,0.16345314659049232,mp-696012,Mo(PO3)5
2577,-0.7638845089905751,0.6657926694244705,1.2426921518960676,-0.023803045084220164,0.8522148414319625,0.25536454341938,0.11430666630788655,-0.338524243070804,-0.2807209093712016,-0.5231895594754425,-0.7277915066829255,1.172731543229038,0.6657926694244705,-0.7843324907888188,-1.2905098173233371,-0.4775224814606082,-0.7814076703755122,-1.2017296123814427,-0.546165773182414,-0.5106346634344926,-1.0181169576709177,-0.08275297469147197,-0.6345397449020374,0.3820071422726114,-0.8810966406168861,0.05811484703107477,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,0,1,0,0,0,1,0,0,1,-0.0,0.0,-0.023803045084220164,0.11430666630788655,mp-766097,LiNi2(PO4)2
3098,-0.21378655600489707,0.6657926694244705,-0.3993451811571317,-0.21785651252983376,0.27953521068252385,0.7937208458175865,0.6538511306535688,-0.338524243070804,-0.2807209093712016,-0.50721750764861,0.1639605714045151,-0.27372170903498194,0.6657926694244705,-0.18934471340783465,0.4417349988383212,-0.53742743657488,-0.24541573372501901,0.4065964612361117,-0.5407211013175413,-5.567327011256468e-05,0.6894323107550971,-0.08275297469147197,0.058626440704942,0.3820071422726114,-0.4944119784397246,-0.9532218767386397,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-0.0,0.0,-0.21785651252983376,0.6538511306535688,mp-775991,CrCo3(PO4)4
3372,-0.7702090554205135,0.6657926694244705,0.19590831990701102,-0.8088329732741192,-0.29461765027851894,0.9649031323524682,0.549234575467235,-0.338524243070804,-0.2807209093712016,-0.1449859440535145,-1.0510825560453625,0.13955064875473805,0.6657926694244705,-1.1115757683483602,-1.2905098173233371,-0.777047257031967,-1.0151461278734248,-1.2017296123814427,-0.721878225659873,0.6754796060242985,-1.0181169576709177,1.7241174339768628,-1.1929236166409931,-1.5543553622991026,-0.8810966406168861,1.971994950344003,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,1,0,0,0,0,0,1,0,1,-0.0,0.0,-0.8088329732741192,0.549234575467235,mp-850742,LiV3OF11
1859,0.6946875230292682,0.6657926694244705,-0.9611951011496785,-0.8088329732741192,-0.7860305303419854,0.3206355782754438,0.5475822381323282,-0.338524243070804,-0.2807209093712016,-0.7018057787205928,0.9842865269150733,-0.7903121562721319,0.6657926694244705,-0.4273398243602283,-1.2905098173233371,-0.4775224814606082,-0.4501236263090241,-1.2017296123814427,-0.5407211013175413,-0.754141566435965,-1.0181169576709177,-0.08275297469147197,-0.4034843496997109,0.3820071422726114,-0.4944119784397246,0.08440295249847299,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,0,1,0,0,0,0,1,0,1,-0.0,0.0,-0.8088329732741192,0.5475822381323282,mp-754509,LiCoNiO4
