,theo_energy_vol,max_electronegativity,exp_energy_vol,crystal_system_Hexagonal,theoretical_False,atomic_weight_ion,energy_grav,ionic_radius_ion,avg_atomic_number,energy_vol,min_atomic_number,min_covalent_radius,crystal_system_Cubic,min_electronegativity,max_atomic_mass,nelements,max_covalent_radius,is_metal_False,stability_discharge,avg_atomic_mass,formula_pretty
2133,-0.4532129266899508,-0.0827529746914719,-0.0,0,0,1.4429944633676537,-0.5332520781304966,-0.6780932454973677,0.8221345081398385,-0.4532129266899508,0.4417349988383212,0.3820071422726114,0,0.6140992547951258,0.814310813328539,-0.6561991151099974,0.4722996770031791,1,0.4084355478249361,0.8166112626570805,V4SnO12
2425,0.3747853039843117,1.7241174339768628,0.0,0,0,-0.7034641555777603,0.5901660576245715,-0.0131492908306707,-1.1115757683483602,0.3747853039843117,-1.2905098173233371,-1.5543553622991026,0,-1.0181169576709177,-0.721878225659873,0.6657926694244705,-0.8810966406168861,1,-0.3981123138588229,-1.0151461278734248,Li2VO3F
1352,-0.0,1.7241174339768628,-0.941489652851804,0,1,1.4429944633676537,-1.3810564148225477,-0.6780932454973677,-0.7724327352411992,-0.941489652851804,-0.2511629276263421,-1.5543553622991026,0,1.292096758434867,-0.4360663883300605,1.9877844539589384,-0.9584335730523184,1,4.324855169655568,-0.7643814960603668,CuC2S2(OF)6
951,0.8538675507945018,-0.0827529746914719,0.0,0,0,-0.7034641555777603,1.4405826045548522,-0.0131492908306707,-0.9866283350983532,0.8538675507945018,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,-0.5407211013175413,1.9877844539589384,-0.4944119784397246,0,-0.5081337441507516,-0.932268225833834,LiCoPCO7
924,0.9737933732001074,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.317080000510785,-0.0131492908306707,1.9327783592510093,0.9737933732001074,0.4417349988383212,0.3820071422726114,0,1.2418747211282195,2.29068984059512,-0.6561991151099974,0.201620413479166,0,-0.8475652252591429,1.9718112985651155,Co(WO4)2
954,-0.2995388067183052,-0.0827529746914719,-0.0,0,0,-0.7034641555777603,-0.2561356924668033,-0.0131492908306707,-0.9330794351340648,-0.2995388067183052,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,-0.721878225659873,0.6657926694244705,-0.8810966406168861,1,-0.5434482297988685,-0.8732531926652165,LiV2P5O16
990,0.5732251668002054,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.4682764354959408,-0.0131492908306707,1.8137808037748124,0.5732251668002054,0.4417349988383212,0.3820071422726114,0,1.5934289822747525,2.860577132121187,-0.6561991151099974,0.0856150148260176,0,-0.4560559254248567,1.927275385256413,Bi2(PO4)3
2877,1.4601341948015485,-0.0827529746914719,0.0,0,0,-0.7034641555777603,2.0770993490021925,-0.0131492908306707,-0.5265044539237258,1.4601341948015485,0.4417349988383212,0.3820071422726114,0,0.6894323107550971,-0.6979746223395503,-0.6561991151099974,-0.6104173770928731,1,-0.0417740999594404,-0.5528147838439076,CrPO5
2798,-0.445795128524917,-0.0827529746914719,-0.0,0,0,1.280440150771868,-0.4994969835822054,4.308986414502856,-0.7486332241459597,-0.445795128524917,-0.5976118908586737,-0.9848369786015396,0,-1.1436720509375362,-0.4360663883300605,1.9877844539589384,0.8589843391803406,1,-0.0761040485012744,-0.7379316336587358,Na2CuBSO7
2815,0.5825722856246996,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.3921843613666179,-0.0131492908306707,0.8816332858779369,0.5825722856246996,0.4417349988383212,0.3820071422726114,0,0.3881000869152124,1.0158309968445824,0.6657926694244705,0.0469465486083014,1,-0.5845406114033471,0.8477142099589537,Ti3Ni3(TeO8)2
1333,-0.0,-0.0827529746914719,-0.965536736100426,0,1,1.4429944633676537,-1.0782497496467258,-0.6780932454973677,0.7328863415326908,-0.965536736100426,0.4417349988383212,0.3820071422726114,0,-0.6414516778710617,1.3174915238827274,0.6657926694244705,1.3230059337929343,1,0.655409040444383,0.6899441839297994,Pr2Ti2S2O5
1104,-0.1841885978644144,-0.0827529746914719,-0.0,0,0,-0.7034641555777603,-0.1722893863835357,-0.0131492908306707,-0.1298459356697362,-0.1841885978644144,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,0.814310813328539,0.6657926694244705,0.4722996770031791,1,-0.4703666407139303,-0.0702817320073019,LiSn(PO3)4
1854,0.4289365697842053,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.3609880103822037,-0.0131492908306707,-0.6058361575745236,0.4289365697842053,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,-0.6312839090986572,0.6657926694244705,-0.3010696473511439,0,-0.5749405305997292,-0.5768121512590159,Li2MnCr3O8
449,0.3712159862249793,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.3166419386613405,-0.0131492908306707,-0.665334935312622,0.3712159862249793,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,-0.6979746223395503,0.6657926694244705,-0.6104173770928731,1,-0.8077005149852436,-0.6241661219294274,Li2VCr3O8
228,-0.8789515968081316,-0.0827529746914719,-0.0,0,0,1.4429944633676537,-0.9227934989015086,-0.6780932454973677,1.8931125074256097,-0.8789515968081316,0.4417349988383212,0.3820071422726114,1,-1.0934500136308891,2.16941503949154,0.6657926694244705,1.709690595970096,0,2.2276632382923336,1.8879152551519027,Sr2HfFeO6
380,-0.5033891315338689,-0.0827529746914719,-0.0,0,0,1.280440150771868,-0.577715840590583,4.308986414502856,-0.8438312685269173,-0.5033891315338689,-0.2511629276263421,0.3820071422726114,0,-1.1436720509375362,-0.6312839090986572,1.9877844539589384,0.8589843391803406,1,-0.8113593549105758,-0.8185713078928246,Na2MnPCO7
2875,0.0470496046305998,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.1527718498493494,-0.0131492908306707,-0.2785928800149823,0.0470496046305998,0.4417349988383212,0.3820071422726114,0,0.4132111055685362,-0.6312839090986572,0.6657926694244705,-0.3010696473511439,0,-0.1441382670911032,-0.3052477329032689,Mn5V(PO4)6
3416,-0.1046276807841932,-0.0827529746914719,-0.0,0,0,-0.7034641555777603,-0.0289520440791044,-0.0131492908306707,-0.6058361575745236,-0.1046276807841932,0.4417349988383212,0.3820071422726114,0,0.6140992547951258,-0.721878225659873,-0.6561991151099974,0.201620413479166,1,-0.7258611020273634,-0.6151117083815488,V2Si4O11
2178,-0.1575889518147354,-0.0827529746914719,-0.0,0,0,-0.7034641555777603,-0.0068449812313921,-0.0131492908306707,-0.7545831019197696,-0.1575889518147354,-1.2905098173233371,-0.9848369786015396,0,-1.0181169576709177,-0.4360663883300605,0.6657926694244705,-0.8810966406168861,1,-0.4758772248552282,-0.7238583313106739,LiCu(PO3)4
2855,0.1468688887205541,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.2476800994042265,-0.0131492908306707,-0.3083422688840315,0.1468688887205541,0.4417349988383212,0.3820071422726114,0,0.3881000869152124,-0.6312839090986572,0.6657926694244705,-0.3010696473511439,1,-0.1484341868343396,-0.3416766896574063,TiMn3(PO4)4
2235,0.2935956090284635,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.090801170800305,-0.0131492908306707,0.7031369526636416,0.2935956090284635,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,1.0158309968445824,0.6657926694244705,0.0856150148260176,1,-0.121299957763223,0.768877065861367,LiNb(TeO4)3
1209,-0.946479056907251,-0.0827529746914719,-0.0,0,0,1.4429944633676537,-0.9413189440182034,-0.6780932454973677,3.4400807286161688,-0.946479056907251,0.4417349988383212,0.3820071422726114,0,-1.2441161255508313,2.860577132121187,-0.6561991151099974,2.444391454106703,0,4.696601581461174,3.607525526584431,BaBi2O5
93,-0.2034862487912783,-0.0827529746914719,-0.0,0,0,1.280440150771868,-0.3217663798951918,4.308986414502856,0.1874808789334554,-0.2034862487912783,0.4417349988383212,0.3820071422726114,0,0.4132111055685362,-0.2302392492608059,-0.6561991151099974,0.2402888796968822,1,-0.7576357595824539,0.151763192226346,Mn(GeO3)2
2454,0.9333339103889474,-0.0827529746914719,0.0,0,0,-0.7034641555777603,1.1302277355365755,-0.0131492908306707,-0.0405977690625886,0.9333339103889474,0.4417349988383212,-0.9848369786015396,0,1.2418747211282195,-0.4360663883300605,0.6657926694244705,-0.4944119784397246,1,-0.2697705679633493,-0.1085153706294577,CoCu(PO4)2
1475,-0.0,-0.0827529746914719,-0.5340865531704936,0,1,-0.7034641555777603,-0.6345059190525216,-0.0131492908306707,0.048650397544559,-0.5340865531704936,0.4417349988383212,0.3820071422726114,0,-1.4198932561240978,-0.1782930583335248,0.6657926694244705,2.715070717630716,1,0.0828032741897366,-0.0086312116305769,KTiAsO5
701,0.0766759225858919,-0.0827529746914719,0.0,0,0,1.4429944633676537,-0.1299848639609353,-0.6780932454973677,1.1196283968303304,0.0766759225858919,0.4417349988383212,0.3820071422726114,0,-0.1894533421112337,2.860577132121187,0.6657926694244705,0.0856150148260176,0,-0.8426994271364803,1.2043514097747865,Mg3Bi2(PO6)2
2712,-0.0684562911369082,-0.0827529746914719,-0.0,0,0,-0.7034641555777603,-0.1777572905641888,-0.0131492908306707,-0.4868386020983267,-0.0684562911369082,-1.2905098173233371,-0.9848369786015396,0,-1.0181169576709177,-0.4360663883300605,0.6657926694244705,-0.6104173770928731,0,-0.5261508742108153,-0.474771260574885,Li3Cr3CuO8
1802,0.0963060129767085,-0.0827529746914719,0.0,0,0,-0.7034641555777603,-0.0735862387271564,-0.0131492908306707,0.4651418417112479,0.0963060129767085,0.4417349988383212,0.3820071422726114,0,0.5387661988351551,0.2293893000574388,-0.6561991151099974,0.0856150148260176,1,-0.6052347723778816,0.4089571958192158,Nb4VO12
1832,-0.2561935970192108,-0.0827529746914719,-0.0,0,0,1.4429944633676537,-0.393411753476122,-0.6780932454973677,-0.0901800838443378,-0.2561935970192108,0.4417349988383212,0.3820071422726114,0,0.6894323107550971,-0.6108381110419495,-0.6561991151099974,-0.4170750460042923,0,0.502403875774692,-0.1599699380738256,CrFe2O5
1423,0.7233442581262467,-0.0827529746914719,0.0,0,0,-0.7034641555777603,1.3745636365170422,-0.0131492908306707,-0.814081879657868,0.7233442581262467,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,-0.5407211013175413,0.6657926694244705,-0.4944119784397246,1,-0.837636918799269,-0.7785617210755361,Li2Co(PO4)2
71,-0.6519177089455357,-0.0827529746914719,-0.0,0,0,-0.7034641555777603,-0.7444158106757122,-0.0131492908306707,1.5361198409970194,-0.6519177089455357,0.4417349988383212,-0.9848369786015396,0,-1.2441161255508313,1.2363924575432446,0.6657926694244705,2.444391454106703,0,1.5917388076694388,1.5068104271560805,BaYCu2O5
607,0.6892104814160097,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.7980635896697208,-0.0131492908306707,-0.923162972177715,0.6892104814160097,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,-0.6108381110419495,-0.6561991151099974,-0.4170750460042923,1,0.1182689193765325,-0.8708312545411819,Li3Fe3O8
753,-0.560766033557111,-0.0827529746914719,-0.0,0,0,1.4429944633676537,-0.6789662050868095,-0.6780932454973677,3.836739246870159,-0.560766033557111,0.4417349988383212,0.3820071422726114,0,1.292096758434867,2.344345439513284,-0.6561991151099974,0.4722996770031791,0,0.1394863817374719,3.982523986991112,ReWO6
3390,-0.477244963304403,1.7241174339768628,-0.0,0,0,1.4429944633676537,-0.5848430205421685,-0.6780932454973677,-0.7248337130507204,-0.477244963304403,0.4417349988383212,-1.5543553622991026,0,0.4132111055685362,-0.6312839090986572,-0.6561991151099974,-0.3010696473511439,0,0.9369960132150076,-0.6955260675729452,MnOF
1885,-0.4582531083780748,1.7241174339768628,-0.0,0,0,1.4429944633676537,-0.5551548067890967,-0.6780932454973677,-0.6851678612253214,-0.4582531083780748,0.4417349988383212,-1.5543553622991026,0,1.1163196278616012,-0.6108381110419495,-0.6561991151099974,-0.4170750460042923,0,1.1253652662179747,-0.6812766126658225,FeOF
322,-0.0,-0.0827529746914719,-0.430726416930746,0,1,-0.7034641555777603,-0.5906189568476776,-0.0131492908306707,2.6665966180208893,-0.430726416930746,0.4417349988383212,0.3820071422726114,0,-0.2898974167245288,2.29068984059512,0.6657926694244705,0.6269735418740436,1,0.0751712319704526,2.7446586759794798,LuWClO4
3130,0.0036696433602775,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.1041784376322797,-0.0131492908306707,-1.171074546086459,0.0036696433602775,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,-0.6312839090986572,0.6657926694244705,-0.3010696473511439,1,-0.559468260809216,-1.0648144322399564,LiMn3(BO3)3
1377,0.8868809494521831,1.7241174339768628,0.0,0,0,-0.7034641555777603,1.810273280863512,-0.0131492908306707,-0.6455020093999226,0.8868809494521831,0.7881839620706529,-1.5543553622991026,0,-1.1436720509375362,-0.6979746223395503,-0.6561991151099974,0.8589843391803406,0,1.4433012942446743,-0.6315629366231282,NaCrF6
2100,1.2668490814453846,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.8058245910275385,-0.0131492908306707,0.1081491752826574,1.2668490814453846,0.4417349988383212,0.3820071422726114,0,1.2418747211282195,-0.5407211013175413,-0.6561991151099974,-0.4944119784397246,1,-0.6773567881685325,-0.0053013597142927,Co(NiO2)4
1141,0.2191549530729256,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.317035961152086,-0.0131492908306707,-0.7545831019197696,0.2191549530729256,-1.2905098173233371,-0.9848369786015396,0,-1.0181169576709177,-0.4360663883300605,0.6657926694244705,-0.8810966406168861,0,-0.2898248908997537,-0.7238583313106739,LiCuPO4
895,-0.0,-0.0827529746914719,-0.2227353740361296,0,1,-0.7034641555777603,-0.1673816329343123,-0.0131492908306707,-0.9330794351340648,-0.2227353740361296,-1.983407743788,-3.2629105133917915,0,0.4132111055685362,-0.6312839090986572,0.6657926694244705,-0.3010696473511439,1,-0.6719456285011536,-0.8968968830358819,MnPH2O5
900,-0.0,-0.0827529746914719,-0.6417150022650288,0,1,1.4429944633676537,-0.7842268683277491,-0.6780932454973677,-0.0108483801935394,-0.6417150022650288,-1.983407743788,-3.2629105133917915,0,-1.4198932561240978,0.6715012344589021,1.9877844539589384,2.715070717630716,1,0.6846399925689295,-0.0261300260011565,K2Cr2Cd(H2O5)2
740,-1.1580523406521137,-0.0827529746914719,-0.0,0,0,1.4429944633676537,-1.3228517434235298,-0.6780932454973677,-0.6851678612253214,-1.1580523406521137,0.4417349988383212,0.3820071422726114,0,-0.1894533421112337,-0.721878225659873,-0.6561991151099974,-0.9971020392700346,1,1.8468066673108416,-0.6748293672011462,MgV4O8
2332,0.1544861544874251,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.2444652852884802,-0.0131492908306707,-0.1298459356697362,0.1544861544874251,0.4417349988383212,0.3820071422726114,0,0.4132111055685362,-0.546165773182414,0.6657926694244705,-0.3010696473511439,0,-0.2293156027050467,-0.2134022106135646,Mn2Ni(PO4)3
1074,0.7831475522678296,-0.0827529746914719,0.0,0,0,-0.7034641555777603,1.2927373842943524,-0.0131492908306707,-0.4471727502729279,0.7831475522678296,0.4417349988383212,0.3820071422726114,0,1.1163196278616012,-0.6108381110419495,-0.6561991151099974,-0.4170750460042923,1,-0.6448958157427331,-0.4920860323882113,FeP2O7
2779,0.5376178307851625,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.3840123399312703,-0.0131492908306707,0.9014662117906364,0.5376178307851625,0.4417349988383212,0.3820071422726114,1,0.4132111055685362,0.814310813328539,-0.6561991151099974,0.4722996770031791,1,-0.6516188173482684,0.8797498902176292,Mn3SnO8
981,-0.1726244311534054,-0.0827529746914719,-0.0,0,0,-0.7034641555777603,-0.0421932418716618,-0.0131492908306707,0.1874808789334554,-0.1726244311534054,0.4417349988383212,0.3820071422726114,0,1.9449832434212853,0.2983828744280728,-0.6561991151099974,0.1629519472614499,1,-0.8090670155129741,0.1415846806419617,Mo(PO3)4
2880,-0.0235772835267796,-0.0827529746914719,-0.0,0,0,-0.7034641555777603,0.0247224438265688,-0.0131492908306707,0.5543900083183956,-0.0235772835267796,0.4417349988383212,0.3820071422726114,0,0.4132111055685362,0.8834487840511414,0.6657926694244705,0.0469465486083014,0,0.006099007451677,0.5338623903339655,Mn5Sb(PO4)6
1057,0.3253351264343356,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.6284086960207034,-0.0131492908306707,-0.4471727502729279,0.3253351264343356,0.4417349988383212,0.3820071422726114,0,1.1163196278616012,-0.6108381110419495,-0.6561991151099974,-0.4170750460042923,0,-0.7298856209792115,-0.4920860323882113,FeP2O7
1545,0.0889417918714786,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.3076350313469834,-0.0131492908306707,-0.3678410466221299,0.0889417918714786,0.4417349988383212,0.3820071422726114,0,1.317207777088191,-0.546165773182414,-0.6561991151099974,-0.9584335730523184,1,-0.5424907858479713,-0.44701341846961,Ni(PO3)4
2549,0.9966038953411422,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.908358303335018,-0.0131492908306707,-0.4868386020983267,0.9966038953411422,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,-0.5407211013175413,0.6657926694244705,-0.4170750460042923,0,-0.805392675659955,-0.4839280867479749,Li4Fe9CoO20
3226,-0.3478333104416461,-0.0827529746914719,-0.0,0,0,1.280440150771868,-0.3564046346739605,4.308986414502856,-0.7248337130507204,-0.3478333104416461,-0.2511629276263421,-0.9848369786015396,0,-1.1436720509375362,-0.4360663883300605,1.9877844539589384,0.8589843391803406,0,-0.4715365692046609,-0.7265473625091583,Na4Cu2C4SO16
1534,-0.020074284293892,-0.0827529746914719,-0.0,0,0,-0.7034641555777603,0.1595152000671539,-0.0131492908306707,-0.814081879657868,-0.020074284293892,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,-0.5407211013175413,0.6657926694244705,-0.4944119784397246,1,-0.4476659696773932,-0.7785617210755361,LiCo(PO3)4
421,-0.8236832079715771,-0.0827529746914719,-0.0,0,0,-0.7034641555777603,-0.9182519502271256,-0.0131492908306707,-0.923162972177715,-0.8236832079715771,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,-0.6108381110419495,-0.6561991151099974,-0.4170750460042923,1,1.585011034531966,-0.8708312545411819,LiFe3O4
536,-0.5265648946948932,-0.0827529746914719,-0.0,0,0,-0.7034641555777603,-0.658678571781862,-0.0131492908306707,2.63684722915184,-0.5265648946948932,0.4417349988383212,0.3820071422726114,0,0.2876560123019173,2.225131176619108,0.6657926694244705,0.4722996770031791,1,1.7566015156524144,2.596141450932232,TaNb(AgO3)2
615,0.0176260241813472,1.7241174339768628,0.0,0,0,-0.7034641555777603,0.2198949466354542,-0.0131492908306707,-1.0520769906102618,0.0176260241813472,-1.2905098173233371,-1.5543553622991026,0,-1.0181169576709177,-0.6312839090986572,0.6657926694244705,-0.3010696473511439,1,0.0877175029875498,-0.9677921572030131,Li3MnOF4
2141,1.496874346023456,-0.0827529746914719,0.0,0,0,-0.7034641555777603,1.524898142172392,-0.0131492908306707,-0.1298459356697362,1.496874346023456,0.4417349988383212,0.3820071422726114,0,0.4132111055685362,-0.6312839090986572,-0.6561991151099974,-0.3010696473511439,0,-0.0142437745900015,-0.1742193929809485,Mn3Cr5O16
1218,-0.0,-1.421175499630979,-0.5984321100527589,0,1,-0.7034641555777603,-0.711044275644883,-0.0131492908306707,0.9807979154414336,-0.5984321100527589,-1.2905098173233371,0.7237181724911492,0,-1.0181169576709177,2.344345439513284,-0.6561991151099974,0.4722996770031791,1,-0.7700874548599359,1.157278388571469,Li5ReN4
3022,-0.4681286165924067,-0.0827529746914719,-0.0,0,0,1.4429944633676537,-0.548146685083553,-0.6780932454973677,-0.1060464245744969,-0.4681286165924067,0.4417349988383212,0.3820071422726114,0,0.6140992547951258,-0.6108381110419495,1.9877844539589384,-0.4170750460042923,0,-0.1165949940561774,-0.1660498087165714,VCr2Fe3(PO4)6
804,-0.0,-0.0827529746914719,-0.5295272441401224,0,1,1.4429944633676537,-0.6442508355646662,-0.6780932454973677,1.387372896651773,-0.5295272441401224,0.4417349988383212,0.3820071422726114,0,0.4132111055685362,1.0158309968445824,0.6657926694244705,0.1629519472614499,1,-0.0378718954183393,1.3729457117171815,MnTeMoO6
1768,-0.3533295827928615,-0.0827529746914719,-0.0,0,0,1.4429944633676537,-0.4818169753693408,-0.6780932454973677,0.0288174716318589,-0.3533295827928615,0.4417349988383212,0.3820071422726114,0,1.1163196278616012,-0.5407211013175413,-0.6561991151099974,-0.4170750460042923,0,1.2532897290147942,-0.0503739736328936,Fe2CoO6
717,-0.1006553717744654,-2.960361403311412,-0.0,0,0,-0.7034641555777603,-0.0607776420225026,-0.0131492908306707,0.048650397544559,-0.1006553717744654,3.2133267046969745,3.571310090978964,1,0.4132111055685362,-0.6312839090986572,-1.9781908996444653,-0.3010696473511439,0,-0.8495120225712817,-0.0544835912489631,MnS2
2464,0.4111085956812438,-0.0827529746914719,0.0,0,0,-0.7034641555777603,1.1037895005925968,-0.0131492908306707,-0.923162972177715,0.4111085956812438,-0.2511629276263421,0.3820071422726114,0,0.6140992547951258,-0.721878225659873,-0.6561991151099974,-0.9971020392700346,1,-0.4167124906333427,-0.8690539432667893,V(CO3)2
142,-0.824349234348104,-0.0827529746914719,-0.0,0,0,1.4429944633676537,-0.9099794068312862,-0.6780932454973677,-0.6058361575745236,-0.824349234348104,0.4417349988383212,0.3820071422726114,0,0.3881000869152124,-0.7915715669669681,-1.9781908996444653,-0.6877543095283054,0,0.1365447200927876,-0.6028917059749459,Ti9O13
1495,0.7074040632760398,-0.0827529746914719,0.0,0,0,-0.7034641555777603,1.006550082354578,-0.0131492908306707,-0.3281751947967311,0.7074040632760398,0.4417349988383212,-0.9848369786015396,0,1.292096758434867,-0.4360663883300605,-0.6561991151099974,-0.9584335730523184,0,-0.4423613136377687,-0.370280966383159,CuPO4
1516,0.2383979517870866,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.4356584063268624,-0.0131492908306707,-0.7545831019197696,0.2383979517870866,-1.2905098173233371,-0.9848369786015396,0,-1.0181169576709177,-0.4360663883300605,0.6657926694244705,-0.8810966406168861,1,-0.5127872237398865,-0.7238583313106739,LiCuP2O7
1902,-0.5429965137817376,1.7241174339768628,-0.0,0,0,1.4429944633676537,-0.6551546015394973,-0.6780932454973677,-0.6851678612253214,-0.5429965137817376,0.4417349988383212,-1.5543553622991026,0,1.1163196278616012,-0.6108381110419495,-0.6561991151099974,-0.4170750460042923,1,0.9122841112387264,-0.6812766126658225,Fe10O9F11
3366,-0.1444295678662625,-0.0827529746914719,-0.0,0,0,-0.7034641555777603,-0.1403838138844761,-0.0131492908306707,0.1081491752826574,-0.1444295678662625,0.4417349988383212,0.3820071422726114,0,0.4132111055685362,-0.546165773182414,0.6657926694244705,-0.3010696473511439,1,-0.1874528554965961,0.023190361863243,MnV4NiO12
755,0.2010003941633554,-0.0827529746914719,0.0,0,0,1.4429944633676537,-0.0216976763061562,-0.6780932454973677,0.5841393971874448,0.2010003941633554,0.4417349988383212,0.3820071422726114,0,1.9449832434212853,0.2983828744280728,-1.9781908996444653,0.1629519472614499,1,-0.3293269535998876,0.5365544007800953,MoO3
2472,-0.347153898072728,-0.0827529746914719,-0.0,0,0,1.4429944633676537,-0.4866376585056748,-0.6780932454973677,0.9014662117906364,-0.347153898072728,0.4417349988383212,0.3820071422726114,0,0.6140992547951258,1.0158309968445824,-0.6561991151099974,0.0469465486083014,1,0.2990903897948789,0.9570583491402074,V(TeO3)4
1992,-0.2157459431929009,-0.0827529746914719,-0.0,0,0,1.4429944633676537,-0.4952507085112052,-0.6780932454973677,2.210439322028801,-0.2157459431929009,0.4417349988383212,0.3820071422726114,0,0.5889882361418026,2.756362408645748,-0.6561991151099974,-0.33973811356886,1,0.3776687449392618,2.2963562364304577,TlCoO3
689,0.7694306650393274,-0.0827529746914719,0.0,0,0,1.4429944633676537,0.5696063484807108,-0.6780932454973677,-0.3083422688840315,0.7694306650393274,0.4417349988383212,0.3820071422726114,0,1.2418747211282195,-0.5407211013175413,-1.9781908996444653,-0.4944119784397246,0,0.0084992433802956,-0.3406508492873104,CoO2
1038,-0.4501318527526994,-0.0827529746914719,-0.0,0,0,-0.7034641555777603,-0.5214553010021139,-0.0131492908306707,0.1478150271080558,-0.4501318527526994,0.4417349988383212,0.3820071422726114,0,0.5387661988351551,0.2293893000574388,-0.6561991151099974,0.0856150148260176,0,-0.4338723241245695,0.0935004325168052,Nb2(PO4)3
363,-0.0,-0.0827529746914719,-0.9604205247120547,0,1,1.4429944633676537,-1.034258986623251,-0.6780932454973677,0.655537930473163,-0.9604205247120547,0.4417349988383212,0.3820071422726114,0,-1.0934500136308891,0.1095568757004416,1.9877844539589384,1.709690595970096,0,2.1811358257595024,0.5882110287684591,Sr2VFeAsO3
469,0.721078959345661,-0.0827529746914719,0.0,0,0,-0.7034641555777603,1.4729414817913986,-0.0131492908306707,-0.7248337130507204,0.721078959345661,-0.2511629276263421,0.3820071422726114,0,1.1163196278616012,-0.6108381110419495,0.6657926694244705,-0.4170750460042923,1,-0.2717002117143749,-0.7428490444624627,FeCSO7
52,0.5979935574425271,1.7241174339768628,0.0,0,0,1.4429944633676537,0.2301468210801166,-0.6780932454973677,3.479746580441568,0.5979935574425271,0.7881839620706529,-1.5543553622991026,0,-1.2441161255508313,2.860577132121187,-0.6561991151099974,2.444391454106703,1,-0.4829562374554017,3.654911064830809,BaBiF7
2717,-0.1614096798057461,-0.0827529746914719,-0.0,0,0,-0.7034641555777603,-0.0422529613080111,-0.0131492908306707,-0.8438312685269173,-0.1614096798057461,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,-0.6312839090986572,0.6657926694244705,-0.3010696473511439,1,-0.807740911649525,-0.812910180949353,LiMn2(SO4)3
3019,0.6697345190793279,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.483044289840662,-0.0131492908306707,-0.2012444689554545,0.6697345190793279,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,-0.5407211013175413,1.9877844539589384,-0.4170750460042923,0,0.1385782515155286,-0.2540629455120312,Li4Fe2Co3Ni3O16
1716,0.0188144878219203,-0.0827529746914719,0.0,0,0,-0.7034641555777603,-0.1049478525740516,-0.0131492908306707,-0.6355855464435728,0.0188144878219203,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,-0.6108381110419495,0.6657926694244705,-0.4170750460042923,1,-0.5238431509631843,-0.6150485150917925,LiTiFe2O5
3077,-0.132876899684303,-0.0827529746914719,-0.0,0,0,-0.7034641555777603,-0.1608885819183514,-0.0131492908306707,-0.1893447134078346,-0.132876899684303,-1.983407743788,-3.2629105133917915,0,1.44276287035481,0.814310813328539,0.6657926694244705,0.4722996770031791,1,-0.4265108422737851,-0.1412793930483787,SnPHO5
1876,-0.2605663955875217,1.7241174339768628,-0.0,0,0,1.4429944633676537,-0.3052622888986157,-0.6780932454973677,-0.8041654167015182,-0.2605663955875217,0.4417349988383212,-1.5543553622991026,0,0.6140992547951258,-0.721878225659873,-0.6561991151099974,-0.9971020392700346,1,0.5154501031061235,-0.7586646951334938,V4O7F5
1833,0.2829105169369472,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.1491052929623961,-0.0131492908306707,0.5841393971874448,0.2829105169369472,0.4417349988383212,0.3820071422726114,0,0.5387661988351551,0.2293893000574388,-0.6561991151099974,0.0856150148260176,1,-0.8495120225712817,0.4863452782868868,NbFeO4
