material_id,formula_pretty,theoretical_capacity_grav,average_voltage,energy_above_hull
mp-673029,LiSn2P5O16,80.11176990541965,2.998392549166676,0.086967275711783
mp-753907,V(SiO3)2,127.5957815041278,2.7705274366666632,0.111196050370375
mp-31874,Fe(PO3)4,70.77721708778762,4.83782000166668,0.049620188431374
mp-2422872,WOF4,93.06537986852472,0.8296713475,0.045889865000001
mp-752757,V2OF5,121.92721344604828,3.06362564166667,0.044080327916668
mp-756482,Mn3CoO8,146.60658104839894,3.907944986666666,0.089739264374999
mp-2710677,LiVF6,288.5681979329664,2.225574441666668,0.0
mp-758414,Ti3Fe2Co(PO4)6,59.0108741758328,-0.9200970724999872,0.022388959930548
mp-755917,Fe2O3F,140.4401964584577,1.927788468499994,0.133986682342593
mp-760314,V6O5F19,171.5139666082915,3.651445614666668,0.028686342416673
mp-764402,MnFe(PO4)2,170.38028800467345,3.170439706666665,0.023539688124992
mp-673069,Sb(PO3)4,60.28374590575401,4.21329836916666,0.054786088382341
mp-1100902,VSbO4,205.37210829534013,-0.977894733749997,0.020123039583318
mp-766106,Li2V2SiGeO10,137.31445267646632,2.987298696666672,0.076247002916668
mp-19255,TiFe2O5,106.47909825675497,0.460455417499997,0.073019713437496
mp-766544,Li2Mn2Si3O10,140.3620924273829,2.867863799166665,0.072224963413374
mp-776195,Ti3V5O16,157.1789413871588,2.3031048266666643,0.136755424479162
mp-775167,FeCu(PO4)2,165.8426812512617,3.254349789166669,0.03934479585938
mp-33708,Mn(FeO2)2,110.39494986405752,-0.218311932500003,0.106169472857143
mp-1041394,La2WO6,92.1088525749854,0.048460872500005,0.139110886111113
mp-675296,Mn2CuO4,107.38969412162425,-0.324277447499997,0.060489899553548
mp-1189706,CdTcO3,25.756345316384696,0.037205386666679,0.1159108135
mp-562390,K4CoMo4O15,31.48559666758872,-0.141399302499979,0.0338518503125
mp-756311,LiFeSnO4,106.17197937748584,1.57830480166667,0.001434741964287
mp-21303,Sr4V3O10,77.95620919720126,-1.473720612500005,0.046977415227097
mp-18842,TlV4O10,90.47702945679444,0.6436688274999981,0.034773842999989
mp-778734,Li6Fe3Sn(PO4)6,58.8008922510773,1.488744696666638,0.0562556136875
mp-21370,Ba2EuSbO6,80.16242505859726,-2.315544732499996,0.0
mp-26610,Cr2(PO4)3,196.23797024870632,4.190255188333329,0.06156150720589
mp-754127,LiCo2(PO4)2,83.31433471104175,3.903661786666669,0.065158453076921
mp-760913,V6O5F19,358.23600960021145,3.1625863821212112,0.023667661750006
mp-773507,MnNi(PO4)2,114.23278201852246,3.629617456666678,0.088862952673613
mp-768599,LiCuCSO7,114.78174961986596,3.624203956666671,0.060044488598485
mp-758894,Li2Ti(TeO4)3,82.41236297123166,3.010202064166665,0.009614493888892
mp-768432,MnTlO3,83.89304029829556,-0.8170467825000021,0.121886347187498
mp-26462,VPO5,158.72646360461718,3.554781676666666,0.062098331428568
mp-1041820,Bi(WO4)2,73.53341496197159,1.486368792499999,0.109114399715906
mp-771133,Mn5Cr3O16,150.05736834070962,3.415823991666665,0.064278750243042
mp-778931,CrB3(HO3)3,112.42773412647507,3.588539119166663,0.05144050628125
mp-1216366,VFe3(PO4)4,171.22102178307352,2.738116646666663,0.038181316354194
mp-540013,LiBi2(PO4)3,74.06814822549832,4.253919904166667,0.106925255787037
mp-22427,BaSr(FeO2)4,89.24497973239936,-0.674938692500002,0.023437812589278
mp-782820,Li5Mn6(BO3)6,18.595120758272024,3.160463126666642,0.036534370071434
mp-771095,Mn3Cr3(SnO8)2,127.32645379899978,3.646644301666664,0.088876906562484
mp-26402,MoP4O13,61.64544275865309,5.145834621666674,0.097182844305542
mp-1178204,La3MnO7,45.3807619372283,4.197593854166664,0.180694399651512
mp-771245,FeCo3O8,143.12374990610436,3.5493225566666693,0.119395476041669
mp-753738,V3CoO8,147.23746697136667,0.231514162500002,0.073719015416623
mp-755757,Li2Sn(BO3)2,104.2245196618175,1.834088226666674,0.107911383181826
mp-772183,NaVCSO7,105.93783238792088,0.647266822500005,0.084452668642342
mp-756450,CrPO5,153.0469323281562,1.225750412500002,0.043133437142857
mp-760338,VOF3,388.93990380729895,3.281907472916669,0.0963042485
mp-31518,NbCoO4,117.55567941997325,0.963873202499994,0.021950394166664
mp-753037,Li2Cr3(CoO4)3,97.01109022653576,3.296459311666679,0.06205838302778
mp-762820,LiV2(SiO4)2,89.3587634276257,2.963311081666669,0.077437615673076
mp-756696,Mg2Mn3O8,76.93608729984683,3.211235096666664,0.042560363076923
mp-773515,Te3WO12,68.46388345374024,1.188389222500004,0.037228376640625
mp-625393,Mn2HO4,143.29727491642242,0.7591378175000011,0.027751924122015
mp-540420,LiFe2(PO4)3,128.41275539730495,4.368391196666674,0.121913060138886
mp-757374,LiTi3V(PO4)6,166.25885094200564,1.8658980246666688,0.014664702642848
mp-540077,Fe(PO3)4,70.77721708778762,5.564391196666643,0.055557178137256
mp-849425,Li3Fe4(P2O7)4,137.48843470863056,3.577625195666676,0.088432871637591
mp-760302,Li4Fe3Co3(NiO8)2,204.299880827442,2.226012623333332,0.056713332405641
mp-540072,Fe(PO3)4,70.77721708778762,5.215307661666665,0.082368558431373
mp-1305214,LiCr(CoO3)2,186.97714840211145,3.019747831666665,0.07865080887499
mp-752933,Cu6OF11,43.70765175478907,3.133709786666666,0.017812745989582
mp-1042994,Cr3(FeO6)2,162.06371379535807,1.297990195833328,0.030785753235286
mp-863354,CoSn(PO4)2,140.51761529841198,2.097206531666666,0.037337036388881
mp-1376950,Pr(CoO3)2,141.40447160261238,2.065093774999998,0.173336331874997
mp-504341,Sb(PO3)4,60.28374590575401,3.994418906666689,0.054043776764695
mp-560531,BaWO4,67.45614811283957,-1.031537932499996,0.051860470833334
mp-776330,Li4Cu2C4SO16,106.17891959952117,3.516836256666659,0.086624872623457
mp-758117,LiFeCO4,94.1957572968292,2.5654865316666733,0.105183745357141
mp-1176824,Li9V8F48,236.6725635936332,3.802719820512822,0.048904252923076
mp-758679,Li4V5O9F,59.24216428798714,1.149416316666683,0.065747737171053
mp-1225007,Fe5O8,64.71267985838338,3.342346656666658,0.181768450961537
mp-776755,Mn5(SeO3)8,101.13302212131994,3.662472368666662,0.080342192252262
mp-6304,Sr2GaSbO6,110.06216996669528,-2.403908962499993,0.026484868749999
mp-756197,Li3Fe2P2(CO7)2,157.21100860251266,1.056475030000001,0.047238293125004
mp-771952,FeCo3(PO4)4,167.43233429672702,3.644527814166667,0.071751353229166
mp-766118,BiP2O7,68.7455917282834,4.05702868166666,0.059447139500006
mp-753628,LiVF6,149.88475877757,3.9066707566666654,0.023942211249999
mp-729135,LiCo(PO3)4,68.95104534945432,4.662590759166656,0.035053455833333
mp-27049,Li5Ni9(P2O7)8,119.59244990186951,4.588432118888884,0.102053110363375
mp-755614,CoBiO4,77.89685902595417,1.378306472500004,0.050689155555556
mp-26304,Cu9(PO4)8,117.09405747774233,3.730114136666666,0.018077431428584
mp-766462,Li2FePO5,142.83552534504514,2.202161494166669,0.05844639777778
mp-756979,Rb3ClO,42.68675521560142,-3.554267947499997,0.015160209500001
mp-756987,Na5Fe2P2(CO7)2,49.30909018890401,2.624458176666688,0.014390753199987
mp-1105054,FeSO5,148.84791496901795,2.477736957499997,0.156746664166663
mp-705024,VP2O7,224.49920551243665,2.597516271666665,0.067569794749999
mp-23123,FeMoClO4,103.81065187690864,2.951680071666667,0.017503270892856
mp-753052,V2O2F3,135.48554653622344,2.806292001666672,0.108617190714271
mp-540042,Mn5(P2O7)4,27.42107343430621,4.008203966666665,0.03576040916661
mp-777964,Na2BiO3,85.05419324413143,0.253437542499999,0.034341962500008
mp-754014,Mn4OF8,133.46659720640673,3.120575314166667,0.077934768333335
mp-767699,LiVF4,190.3282961313768,1.9117592341666687,0.062844007083334
mp-776211,Cr3(NiO6)2,165.37628210666156,3.634168311666664,0.093293563558821
mp-757029,MnCo3O8,143.47118472446016,3.554223074166666,0.045385805347224
mp-756750,Dy2TiO5,57.63554872862337,-1.7723177875000031,0.092241545
mp-755302,TiNbO4,233.9964333699578,-0.8641187525,0.057167662948723
mp-765724,VF4,380.6565922627536,-2.228322029166667,0.046219142666666
mp-26274,Mn(PO3)4,70.94714132443546,4.960504926666667,0.044432188431374
mp-558223,TbMoClO4,73.13448441568131,-0.324812522499999,0.0
mp-755965,LiTiFeO4,147.59207554404438,1.681515084166664,0.02351350479592
mp-1046509,Mn5(TeO6)3,205.6315022547473,1.714070546875004,0.090295574134643
mp-1802603,CrWO6,155.04979481834803,3.817981554166659,0.189856286781248
mp-772118,NaCuCSO7,185.74294054510847,0.689003642499995,0.029455655833334
mp-766014,Li6CrFe3(PO4)6,31.984725084335587,2.306573636666721,0.048139764374999
mp-753937,Ho2V2O7,94.3640294951708,-0.223814817500001,0.077744084318181
mp-766983,LiCa2Nb3O10,37.85406658739142,1.501154633333337,0.028739489687501
mp-771687,Li5Fe5O12,200.87797671116388,2.747840496666671,0.098067573340912
mp-754888,Li2CrFe3O8,72.76104812840391,3.031591186666669,0.119233058373015
mp-758123,CoSbO4,106.510710005323,3.548914084166663,0.088283664583332
mp-690490,TiVO4,286.4766563326696,-0.306959300000001,0.057223861249992
mp-752815,LiV3OF11,198.25030693243767,3.574723906666667,0.059064254414066
mp-771767,Na2CoBAsO7,82.30631955264056,1.468973217499998,0.113282797106481
mp-628588,Fe4Si2Sn7O16,38.5406458327122,-1.238965982499993,0.082612484310345
mp-778061,LiCoSiO4,162.53340366778136,3.236137011666665,0.078531006309524
mp-27754,WCl4O,146.4736298934184,0.7292729925000011,0.15598611951388
mp-1095481,TiSiO4,182.4581689793588,1.549392094166665,0.161703796527778
mp-773170,Cr3SbO8,127.74000219416548,3.866587706666665,0.102814653541638
mp-31780,Fe4(PO4)3,52.01796592199447,2.251051946666658,0.025083030394736
mp-1367462,V4(CuO4)3,43.98108277481447,0.730984519999983,0.083182475526304
mp-780479,LiV2P4(HO8)2,106.2270785943239,3.632294246666669,0.054935996628565
mp-1044823,Ti2P2O9,86.84379142021909,2.168033241666658,0.063909959102554
mp-1076718,Sr2Mn2O5,71.04141447239832,-0.425601497499985,0.023967226111111
mp-771700,MnNi(PO4)2,114.23278201852246,3.2820503866666773,0.034757171562502
mp-752724,Ho2TiO5,57.03933829461014,-1.784711437499996,0.081825263749999
mp-540079,Ni(PO3)4,70.24880275229425,5.449602469166672,0.10950271647059
mp-1041611,Mo(WO4)2,87.029070146957,0.977437757499996,0.151546053409086
mp-770829,NaCrCSO7,105.49806345893565,0.254764194999997,0.045973252272721
mp-755285,FeHO2,473.705430986504,-1.005200003749998,0.077204992499999
mp-6119,Na2Nd2Ti3O10,80.92680102419644,-2.271253972499994,0.03189625367648
mp-766414,MnFe3(PO4)4,170.13505433054834,3.010458421666664,0.032994070104163
mp-20361,FePO4,43.92198940736839,2.812147216666669,0.04156897
mp-542844,V2O5,138.12882452869437,1.054929182500001,0.060633569285714
mp-759053,LiFeSiO4,165.63540313839425,2.66845748666667,0.068681311428575
mp-1176883,Li7Fe5O16,216.66257465443329,3.147721698666667,0.14881791019132
mp-771261,Mn3FeO8,147.85542059040174,3.893751949166665,0.113088939583334
mp-771641,Mn5Co(PO4)6,115.12470957579882,3.195997644166676,0.058746974722234
mp-1221396,Na(NbSe2)2,16.783261216284654,2.3849724599996502,0.046146918928556
mp-1282693,Fe(NiO2)2,107.47163745790648,0.208676547500002,0.024118271428571
mp-15221,Rb2NbCuS4,57.29254733848048,-1.952900777499993,0.0
mp-753423,LiMn2(PO4)2,85.43644118616756,3.686011981666676,0.08342289365386
mp-504346,Co(PO3)4,70.20467759117658,5.036313146666666,0.110342430147062
mp-1276416,MnSbO4,202.2748370696524,-0.184671179999997,0.047702521597222
mp-772072,Li2FeSiCO7,117.1598231568626,1.691008226666662,0.100279442847218
mp-776597,NaCu(PO3)4,63.00102909804375,2.596868515000002,0.006107413125007
mp-510746,Fe5O8,64.71267985838338,4.276233456666668,0.16345176730769
mp-756100,LiFeF4,183.92374716505373,3.257686766666661,0.090036237314798
mp-18898,Sr(NiO2)4,112.92113419372188,0.63795592,0.00599858602564
mp-752903,VCrO4,154.14117139300197,2.40337487666667,0.064549150312455
mp-768554,Na2VBPO7,97.92592715302656,0.725881254999995,0.090372623020851
mp-1177408,Li4Fe5SbO12,84.46415386679128,2.512031256666655,0.099964067954539
mp-31677,LiCr2(PO4)3,130.82531349913754,3.942108384166668,0.075279623055562
mp-765626,LiV(OF)2,102.0242310898393,2.546403841666669,0.004580910416665
mp-1290660,TiCo3O8,281.8050952604476,3.056363217916667,0.087171576041667
mp-25440,VPO4F,151.3662669213582,1.430884122500001,0.003526106428572
mp-761279,Li7Ni(O2F)2,123.95708524556736,1.787565341666673,0.083725192023809
mp-766954,LiVF5,321.4444843086539,2.394664202916667,0.006879706428569
mp-1045006,Ba2Ti2CuF14,74.01509296369568,0.5193685624999961,0.046216565263156
mp-1043287,V2ZnO5,103.30452585790589,-0.37871853249999,0.067680589999998
mp-25436,TiPO4F,305.049732336315,0.6340675141666681,0.004674843571429
mp-775116,MnCr3(PO4)4,173.3108954385733,2.44376151166666,0.032589905833333
mp-756345,V2NiO6,190.8408649267681,1.144516200000002,0.103403748888889
mp-1246941,VCr3O8,362.54472236241503,2.316963214666666,0.190197942239583
mp-773088,V3Fe2CuO12,75.78678494415811,3.171118996666649,0.050140150312472
mp-1205427,BaV2Ni3(HO5)2,45.87400999834502,-1.075933143333363,0.0
mp-759684,Na3Bi(P2O7)2,79.78817223221652,2.425084907499998,0.090298557045453
mp-1308658,BaYMnCuO5,119.3779657996971,-1.655105552499999,0.055122826967593
mp-1570353,LiMn2(BO3)2,56.32788217178536,2.672263406666682,0.075464223863649
mp-768444,MnPO4,115.62075179254468,3.136135724166659,0.026512535000001
mp-754638,Na4Ti3O8,69.33598398161723,-1.446161150000004,0.0827074572
mp-26394,Mn4(PO4)3,52.38682662760285,3.970070121666689,0.065842707894738
mp-754339,LiSbTe2WO12,103.00908714918847,2.6915440366666603,0.04083131031863
mp-2928451,WO3,14.273604538760132,-0.726941064999986,0.000300349999999
mp-769559,MgCr3(SO4)6,69.56446652742575,3.201658506666669,0.012318914191164
mp-1048447,Ba2YMn2TlO7,65.84159541230281,-1.8955833224999967,0.08069497810218
mp-756207,LiCoGeO4,127.95952971343203,3.372693409166667,0.086296776428572
mp-1176568,Mn3NiO8,282.66629969922235,3.125605496666667,0.088965316944446
mp-774950,Li2V3CoO8,56.01681732297333,1.251674256666651,0.145012860357143
mp-1325965,Ge3(WO6)2,189.0739707174741,0.378162765416667,0.145560477794114
mp-3849,TlFeS2,79.64523321499307,-0.9574994274999992,0.077073426527779
mp-559279,RbV(PO4)2,80.41416776057062,2.525012721666665,0.0
mp-1096958,DyMn2O4,39.43201316074271,0.469169326666668,0.139247424047624
mp-29472,Fe4As2O11,93.4628482880641,0.312490147499997,0.043177085294114
mp-1281811,MnOF,262.5322244695099,0.854032072499998,0.084426857777756
mp-773167,Mn3CoO8,215.8128891744002,3.289825208333334,0.176693159791667
mp-2214695,V2(OF)3,122.36503936539656,1.240207817500004,0.019694898055536
mp-1043472,NiMoP2O9,139.27169328715573,1.309068701250002,0.043649754519221
mp-758647,Li4V11O22,110.76464875180778,2.326948566666672,0.096757438108102
mp-1047200,VZn2WO6,110.3166557022796,-0.277513452499998,0.108496776000003
mp-2236422,V5CoO12,103.17875560329108,2.2131901666666582,0.095530250833304
mp-1341203,TiO2,291.2625113196385,-0.326520928749999,0.157399472916667
mp-1176697,LiFePCO7,119.27287488093684,3.929703666666663,0.059745995284091
mp-767597,LiMnF5,313.92094511692403,3.892746039166665,0.024738909226198
mp-761315,MnFeO4,143.37468695219297,1.256837407499998,0.111421355277777
mp-2219024,MgMn4O8,361.3947765613366,0.769362439166667,0.080228016842955
mp-1369528,YBiO3,38.074536653330746,-1.163282257500003,0.165734727875
mp-32533,Na2W4O13,52.8818266461786,-0.379397122499997,0.0
mp-1044071,CrNiP2O9,157.2226581639636,2.6471773962499983,0.110231688557691
mp-768557,Li3Fe2P2(CO7)2,117.45877823696024,3.253778046666676,0.050258777255439
mp-1041340,Mn2ZnO4,36.71432906602236,-0.17516729750002,0.048155379047618
mp-705295,LiNiP2O7,108.71985993795704,4.663949864166662,0.101861526098514
mp-2214898,V4O5F7,63.25686848681411,2.620859446666666,0.029508665624998
mp-12627,Nb3S4,32.02287306651872,1.405180829999996,0.0
mp-1038949,CeMg5,345.54578254850287,-0.059642919999999,0.069256505
mp-765500,V2OF7,295.93725890025286,3.570554401666664,0.070503011249999
mp-780444,V6O5F19,358.2360096002116,3.223825997575756,0.022531713750006
mp-1359598,V2(PO4)3,189.96709331837383,2.303623867499995,0.132992335588234
mp-1047904,Cr3P3O13,57.78139049329505,4.409267801666667,0.063508063947368
mp-759926,Li2Ti(BO3)2,143.8554630138195,0.680758286666668,0.061960804090905
mp-779756,Na5Co2As(CO4)4,42.223028152597394,1.149601885,0.066989499747026
mp-849731,LiTiV2O6,201.0844541448785,1.771439199166666,0.076018417000007
mp-753860,SiBi3O7,34.6288696370874,3.206924681666672,0.088686152727261
mp-25238,Cr(SiO3)2,126.95836017405546,4.005721739166669,0.113089372592577
mp-771326,NbFe5(PO4)6,110.55307913306775,1.787919624166657,0.02467800212965
mp-756265,Mn4CuO8,123.05592663298653,1.221049197499998,0.097053385603624
mp-1337025,Ti4(FeO4)3,93.17380106324862,0.989766097500006,0.170904766447353
mp-849405,Li4Cu2Ni5O12,41.40780157947184,3.326674771666669,0.028288320742756
mp-25452,CrPO4,174.13910058671036,2.241038499166665,0.055232768749999
mp-753740,CrO3,431.2410632298636,1.658655272500003,0.103305563250001
mp-36194,Ba2TiO4,130.47683309996742,-1.825651642500001,0.159841505
mp-767706,LiV2F7,107.742992195178,2.279362481666661,0.088913122499994
mp-756609,MnFe3(PO4)4,170.13505433054834,3.086401444166663,0.033187679687496
mp-758964,Li2Ti(FeO3)2,96.97456492437088,1.828020953333331,0.079101578333326
mp-758545,K8Li3(FeO4)4,303.7374315224846,2.101252325666665,0.059232731270157
mp-1177928,Li2MgCo3O8,150.2056654214094,2.887657481666667,0.014846473189938
mp-26986,Fe3(P2O7)2,101.2707214342263,3.14885106666666,0.041600385357079
mp-1190582,Mg6NbH16,192.0094052569692,-0.371378912500001,0.102580622065217
mp-25280,V2O5,141.94120963962638,2.634920269166665,0.008959156071428
mp-26564,FeP2O7,113.21572119795302,5.595699166666657,0.169354223041675
mp-780684,Li2Cr(CO3)3,105.99931319944366,3.715297311666655,0.074043490259254
mp-714929,CrO2,225.34713434288787,3.648421263333332,0.184560601666634
mp-754799,MnV4CuO12,101.49676311995466,3.252637511666658,0.131325178055556
mp-754287,V4O7F5,123.2085417405443,1.306054557500002,0.04004446611113
mp-766439,LiMn2(PO5)2,77.52823567041614,4.600868591666677,0.079207272111119
mp-752519,Mn5O3F5,63.11852995987523,2.250288776666659,0.108871223173072
mp-673017,CuPO4,310.9232056829061,3.4164242391666653,0.13159987541668
mp-540536,Mo2P3O13,53.631442088156966,2.583988946666674,0.009285516805556
mp-1397432,Cr2O5,257.3425582216297,1.280821605,0.110392405142857
mp-776652,Mn3Fe2Sn(PO4)6,107.98271911205288,2.939298964166662,0.082999891064817
mp-1273356,CoAgO3,118.09312068859242,1.497692792499994,0.082212319499995
mp-6583,Ba2Er(CuO2)4,63.18144648606547,-0.804613822499997,0.0
mp-1304367,Co5SbO8,48.60957526758866,0.360877166666663,0.010987794285712
mp-1043300,Cr2O5,257.3425582216297,1.374830002499998,0.108358113
mp-760202,LiVF6,76.42568300437219,4.040381266666666,0.026111789999999
mp-770477,Li2CuAsCO7,94.60556124776387,3.165107401666669,0.043560258055552
mp-675212,Li3(WO3)8,14.237404495330969,1.643810006666692,0.026581958964287
mp-764518,LiFe8(BO3)8,166.4997483716783,2.579783089999997,0.082910368170715
mp-755957,Li3V3FeO8,73.54382666722981,2.401773356666661,0.082664001416661
mp-1043619,FeNiP2O9,155.46755463761227,2.858387234999999,0.195887945288465
mp-1223180,LaCoSbPbO6,21.397856311454625,-0.7814182983333261,0.031259579870536
mp-760980,FeCu5S4,101.8796561575394,-0.9790505324999992,0.101217519125001
mp-757065,Mn(SbO3)4,106.52503855021722,3.139459300000008,0.038389943235295
mp-771190,Mn15CrO32,148.5283159926775,3.445737884166663,0.064934252864569
mp-1220555,Nd2NbInO7,21.9082806773724,-0.6138276633333151,0.028420964431809
mp-22086,Ba3WO6,74.85167659987704,-2.520410552499998,0.067516376999999
mp-753924,LiCo2(PO4)2,83.31433471104175,4.188018506666674,0.043178868461536
mp-759349,Li4CoO4,210.2129118354269,2.195457016666668,0.087702401111108
mp-758047,Mn7Co(PO4)12,130.84393834694555,4.349358052916665,0.085596139117643
mp-697772,Li3V2P5O18,92.50725928845,3.784933801666663,0.075814928511876
mp-19813,Ba2GdCu3O7,70.63776883793031,-1.168027267500003,0.028265016923067
mp-763427,V4O7F5,123.2085417405443,1.1225123075,0.04148240173613
mp-760189,LiVOF4,170.9098147052017,3.727098654166669,0.018100662261906
mp-849718,Na2Ti4O9,11.594128408060843,-0.704106689999981,0.022471143666617
mp-540145,Fe(PO3)5,115.37771012209276,4.839280214166658,0.067585094444444
mp-753211,FeCuS2,140.71825952349494,1.322996596666664,0.170007523749999
mp-1046949,Nb2WO8,196.2551256579503,0.51934579,0.194719106737013
mp-765646,VF5,335.40524494960664,-1.702277234583339,0.081842117916665
mp-768526,Ni2(SO4)3,127.79143847236588,4.729916539166661,0.05053368372549
mp-1311476,LiCoSnO4,104.88880706460608,2.360388546666664,0.061201894285715
mp-540050,Fe3P3O11,60.44664895230544,2.645562774166658,0.037529968823527
mp-849746,LiMn2(BO3)2,56.32788217178536,2.868533730000005,0.073188389621224
mp-1214919,Al(Bi3O5)4,18.618350076728536,335.4031870575,0.039382642840899
mp-763481,Nb2CoO6,75.94749757789438,-0.854725715000003,0.022069751666684
mp-2226385,Fe(PO3)3,89.42713542137633,3.298092309166672,0.022103233717934
mp-754070,Mn2OF3,141.20036437081612,2.574725264166668,0.052903517222205
mp-753849,VOF2,120.7122149975185,1.038070357500001,0.0284301121875
mp-1341046,Cr2S5,185.7201639053676,0.201854872500001,0.178835063214284
mp-8901,Rb2VAgS4,57.00528874638237,-1.145063312499995,0.0
mp-752485,Co6O7F5,91.64591680818104,1.0780532225,0.127529133888891
mp-983578,CsBiO3,129.41665658432095,-0.6664601175,0.051505948428578
mp-755384,La3Ti3CrO12,33.03737444178878,0.916762934166664,0.045355273223684
mp-766489,Li3Mn2Fe(BO3)4,123.03770534765488,2.479185956666664,0.081132494318173
mp-18823,K2BaCo(NO2)6,48.08037407650557,0.435023326666661,0.124108892954544
mp-1176746,LiFe2(CoO4)2,208.6716590836402,2.8131856333333323,0.114916874519222
mp-776208,Mn3NbFe2(PO4)6,110.8641434224428,2.432947314166663,0.085810766180562
mp-554548,BaMo2Se2O11,39.689851533156286,0.062934207500004,0.0
mp-754830,Mn6O7F5,95.56239483342898,0.889179842499996,0.084246664490724
mp-705395,Fe3P4O15,191.71815298869643,3.311397032916668,0.096844018768948
mp-767833,MnFe(PO4)2,170.38028800467345,3.168676252500001,0.025680683124994
mp-689963,CrPO4,174.13910058671036,2.8195350891666653,0.17306629625
mp-31960,LiMnP2O7,110.401669147061,3.465722526666662,0.017101070681831
mp-2214551,V4O5F7,63.25686848681411,2.927428256666653,0.011137244999998
mp-559004,ErMoClO4,71.50835372951191,-0.309864787499999,0.0
mp-1274757,Mn(FeO2)2,110.39494986405752,0.132113302499999,0.156184105000001
mp-1101523,LiCrP4O13,67.38013072311138,4.705744866666672,0.09624796995614
mp-754003,WOF4,93.06537986852472,1.096647587499998,0.058933440833333
mp-1178044,Li2Cr3NiO8,213.05855801799632,2.3525161625,0.052245851369046
mp-1211306,KSm(MoO4)2,51.39444039794719,-0.5510587975000071,0.017693659999999
mp-772596,Li2FeNi3O8,203.7487790600698,2.6237977883333343,0.055454738447648
mp-776082,Ti3NbO8,141.66264991751984,1.380795181666672,0.103137005641032
mp-771195,Na5Ni2As(CO4)4,42.254953698391056,1.539929200000008,0.062302664642862
mp-777455,Fe7(OF7)2,149.59200458090982,2.9896772741666613,0.085534605193232
mp-774381,LiFe4(BO3)4,165.3117134477588,2.542307819999999,0.074066825476196
mp-775333,CrNi(PO4)2,170.4309636906208,3.205905521666667,0.062632768229162
mp-556822,Na2CuP2O7,92.288467440828,1.568076701666664,0.008205520625
mp-510753,NiO2,274.5119605355954,3.318299536666666,0.133447169444444
mp-1178157,K(WO3)3,36.14232376818987,1.238928571666671,0.007036018942306
mp-1102345,Cu2ClO3,120.35024091333553,1.997246922499997,0.135417067499999
mp-767526,Na3CuPCO7,91.02633263228176,1.358268401666672,0.008190581250001
mp-757467,Mn5SnO12,174.8425284395226,2.70280315666667,0.083767008379632
mp-756535,LiFeF4,183.92374716505373,2.889205436666666,0.111334974814798
mp-753471,LiCuBO3,51.135588336548,1.096935346666649,0.101498217499995
mp-756223,Li2FePCO7,108.20267407673184,0.476474839999999,0.011991927187497
mp-1217718,Tb2AlFeO6,26.793757116084983,-0.050960323333318,0.017909213562502
mp-849416,Li4Fe2Cu3O10,53.92359196857291,3.442847626666671,0.097819084157892
mp-1223496,KNi2H3(SeO5)2,55.333355848148,0.163345286666663,0.0
mp-1147769,Cu2GeS4,152.15276397678034,0.425372942500001,0.06504273877976
mp-1104691,CuSO5,142.7429152849715,2.5013646225000032,0.101706815
mp-1204197,Ba5Mn3O12F,24.94105692185497,-0.577735667499996,0.020646486428572
mp-780866,LiFe2Si2O7,91.2425636155792,2.208904621666671,0.058643349340274
mp-1048675,MgV4O10,129.98754102075267,1.383525167500001,0.068582779333326
mp-2234285,TiMnO3,164.47091905451933,-1.360030107499997,0.199470641999999
mp-704206,Fe9(PO4)8,123.31762784463504,3.008128453333332,0.086195499999984
mp-705011,LiFeP2O7,109.99074776690446,4.095139111666663,0.176860493863636
mp-778207,MnH8(SO6)2,82.19665141485939,3.81710840916666,0.027920315623188
mp-774595,Na3Ni2P2(CO7)2,98.84444186871173,1.8922288325,0.043086207336959
mp-1046724,CrPO5,157.7412653533589,3.972293121666661,0.059409105714284
mp-510569,CsCeCuS3,60.2395604618562,-1.6205263225,0.0
mp-776347,Li4V2C4SO16,111.75963809126708,2.06543821916666,0.066429719722224
mp-849747,LiFe8(BO3)8,166.4997483716783,2.5914483566666693,0.08043195256096
mp-752877,Fe4O5F3,139.34530290075125,1.360894827499994,0.106712508263889
mp-1104930,KLaTiO4,88.74049381211269,-3.254419687499999,0.0
mp-766395,P4WO12,52.89743241795653,2.8435403866666693,0.032911199705884
mp-770944,Li4Co2C4SO16,108.1554013822178,4.039365704166665,0.087443686728384
mp-766829,Li15(FeO4)4,111.51710446929152,3.365285836666667,0.116783187571432
mp-1104584,KMn2(MoO5)2,102.07105830684588,1.487166607499998,0.091165730416661
mp-695952,Cr3(PO4)4,144.43131511896615,4.398541516666663,0.093319352500006
mp-760313,VOF3,388.93990380729895,3.320029876666668,0.0956253195
mp-640553,BaNb2O6,62.14279120013007,-1.603325022500004,0.037303025555553
mp-1104356,Na2MnP2O7F3,150.50200515472736,2.072887187499998,0.058090649166664
mp-768876,Na2Bi2C4SO16,120.1863353633842,0.5672651187499981,0.086579261699999
mp-26778,CrP2O7,115.08687885832728,5.008884744166673,0.133356000500017
mp-6492,Ba2YSbO6,88.50905131008496,-2.6765990225000023,0.0
mp-771350,Li3FeCu3O8,66.63020723674416,3.76714206666666,0.110478221258335
mp-1372210,VPO5,153.97419234895972,1.806695182500004,0.094671414285711
mp-26342,SbP2O7,88.55768643248665,3.461848706666666,0.034502497500024
mp-26582,Fe2(PO4)3,222.869379936937,4.043821118095237,0.105345081053924
